Log2FC	FDR	RawPval	AUC	Group_01_mean	Background_mean	MeanDiff	Chr	Start	End	PeakScore	distToGeneStart	nearestGene	peakType	distToTSS	nearestTSS	GC	Status_Group_01	GeneDist	PeakID
5.52309548577133	0.689561883010968	0.0444436339124513	0.519607843137255	0.441030677513119	0	0.441030677513119	chr06	57485199	57485699	12.51159	37	snrpb	Promoter	37	ENSDART00000011663	0.3074	open	snrpb_37	chr06:57485199-57485699
5.51384608130972	0.689561883010968	0.0242100831922843	0.524509803921569	0.438149533015211	0	0.438149533015211	chr22	3261122	3261622	25.66313	506	gpr35.1	Exonic	506	ENSDART00000159643	0.4431	open	gpr35.1_506	chr22:3261122-3261622
5.49908727518251	0.689561883010968	0.0132932574270143	0.529411764705882	0.433590318242311	0	0.433590318242311	chr21	12332510	12333010	4.42276	10923		Distal	10923	ENSDART00000155789	0.3673	open	_10923	chr21:12332510-12333010
5.49520457474793	0.689561883010968	0.00405040290575218	0.53921568627451	0.4323986232383	0	0.4323986232383	chr07	38588620	38589120	50.19782	3	ndufs3	Promoter	3	ENSDART00000015682	0.3972	open	ndufs3_3	chr07:38588620-38589120
5.48582656863884	0.689561883010968	0.00733050781725831	0.534313725490196	0.429533479305676	0	0.429533479305676	chr07	73558844	73559344	4.14015	34719	znf219	Intronic	34719	ENSDART00000110544	0.3912	open	znf219_34719	chr07:73558844-73559344
5.47432248668569	0.689561883010968	0.00405040290575218	0.53921568627451	0.426044123806448	0	0.426044123806448	chr23	30042018	30042518	10.54458	3464	ccdc187	Intronic	1152	ENSDART00000127192	0.4052	open	ccdc187_3464	chr23:30042018-30042518
5.46033649066931	0.689561883010968	0.0132932574270143	0.529411764705882	0.421839273277743	0	0.421839273277743	chr23	5775767	5776267	20.46072	16774	phlda3	Intronic	7403	ENSDART00000131521	0.4511	open	phlda3_16774	chr23:5775767-5776267
5.44916029252208	0.689561883010968	0.0827581922982409	0.514705882352941	0.418508359791907	0	0.418508359791907	chr08	4671656	4672156	5.51969	22551	zgc:63587	Intronic	22551	ENSDART00000019828	0.4371	open	zgc:63587_22551	chr08:4671656-4672156
5.40766290127823	0.689561883010968	0.0242100831922843	0.524509803921569	0.406363967833194	0	0.406363967833194	chr07	57661874	57662374	10.34873	14995	arsj	Distal	14995	ENSDART00000110623	0.3613	open	arsj_14995	chr07:57661874-57662374
5.40608769642466	0.689561883010968	0.0242100831922843	0.524509803921569	0.405909823394928	0	0.405909823394928	chr10	17365995	17366495	3.42689	23763		Intronic	5110	ENSDART00000122663	0.3772	open	_23763	chr10:17365995-17366495
5.37944035540882	0.689561883010968	0.0444436339124513	0.519607843137255	0.398301848446298	0	0.398301848446298	chr02	49844653	49845153	45.06197	10842		Exonic	6980	ENSDART00000135876	0.477	open	_10842	chr02:49844653-49845153
5.36818429934982	0.689561883010968	0.0444436339124513	0.519607843137255	0.39513015401421	0	0.39513015401421	chr10	25646626	25647126	6.18791	10629	tiam1a	Intronic	10629	ENSDART00000110751	0.4471	open	tiam1a_10629	chr10:25646626-25647126
5.36365467344183	0.689561883010968	0.000856343212168789	0.559256055363322	0.922963862583197	0.0128504800249379	0.910113382558259	chr19	26769690	26770190	17.26668	142	prrc2a	Exonic	21	ENSDART00000138675	0.3972	open	prrc2a_142	chr19:26769690-26770190
5.35746802092113	0.689561883010968	0.0242100831922843	0.524509803921569	0.392133464057797	0	0.392133464057797	chr15	21852680	21853180	3.61593	60	laynb	Promoter	32	ENSDART00000153581	0.3932	open	laynb_60	chr15:21852680-21853180
5.35306466701278	0.689561883010968	0.00405040290575218	0.53921568627451	0.390908552156361	0	0.390908552156361	chr01	45243341	45243841	12.51159	26165	si:ch211-239f4.1	Exonic	25971	ENSDART00000125037	0.3912	open	si:ch211-239f4.1_26165	chr01:45243341-45243841
5.34176978968723	0.689561883010968	0.158320379141481	0.509803921568627	0.387783617777999	0	0.387783617777999	chr19	346676	347176	6.18791	1802	mcl1a	Promoter	1802	ENSDART00000114284	0.3174	open	mcl1a_1802	chr19:346676-347176
5.33204306036585	0.689561883010968	0.00405040290575218	0.53921568627451	0.385112076676512	0	0.385112076676512	chr04	20305892	20306392	4.33746	8653	dcp1b	Exonic	7667	ENSDART00000136350	0.521	open	dcp1b_8653	chr04:20305892-20306392
5.32560585373389	0.689561883010968	0.0132932574270143	0.529411764705882	0.383353913811847	0	0.383353913811847	chr06	7011895	7012395	19.16565	14798		Intronic	8016	ENSDART00000148982	0.3553	open	_14798	chr06:7011895-7012395
5.29791448827243	0.689561883010968	0.0827581922982409	0.514705882352941	0.375879528737855	0	0.375879528737855	chr02	39987011	39987511	11.76877	39360		Intronic	39360	ENSDART00000136526	0.4591	open	_39360	chr02:39987011-39987511
5.29784056193931	0.689561883010968	0.0132932574270143	0.529411764705882	0.375859766118644	0	0.375859766118644	chr17	30583546	30584046	6.92227	7490	si:dkey-190l8.2	Exonic	3536	ENSDART00000156500	0.4491	open	si:dkey-190l8.2_7490	chr17:30583546-30584046
5.295641238534	0.689561883010968	0.0444436339124513	0.519607843137255	0.375272287158342	0	0.375272287158342	chr25	20645357	20645857	9.13519	21146	csk	Intronic	20720	ENSDART00000098076	0.4391	open	csk_21146	chr25:20645357-20645857
5.29088880452575	0.689561883010968	0.0132932574270143	0.529411764705882	0.374005880669405	0	0.374005880669405	chr21	39468810	39469310	10.34873	7133	mntb	Intronic	6539	ENSDART00000114825	0.4371	open	mntb_7133	chr21:39468810-39469310
5.2610339165785	0.689561883010968	0.0242100831922843	0.524509803921569	0.36614500170477	0	0.36614500170477	chr05	44883978	44884478	8.94247	37947	wu:fc93h12	Intronic	11720	ENSDART00000193822	0.3034	open	wu:fc93h12_37947	chr05:44883978-44884478
5.26028497573529	0.689561883010968	0.00733050781725831	0.534313725490196	0.365949887404957	0	0.365949887404957	chr07	56428737	56429237	10.27501	24658	slc22a31	Distal	24658	ENSDART00000112483	0.3932	open	slc22a31_24658	chr07:56428737-56429237
5.2490451165362	0.689561883010968	0.0132932574270143	0.529411764705882	0.363033809954411	0	0.363033809954411	chr03	28965111	28965611	10.72132	12086	lgals2a	Distal	12003	ENSDART00000103602	0.3573	open	lgals2a_12086	chr03:28965111-28965611
5.23624642980687	0.689561883010968	0.0444436339124513	0.519607843137255	0.359740855250316	0	0.359740855250316	chr10	10188616	10189116	7.27069	10764	ENSDARG00000117790	Intronic	10764	ENSDART00000194616	0.3653	open	ENSDARG00000117790_10764	chr10:10188616-10189116
5.23265163101481	0.689561883010968	0.0444436339124513	0.519607843137255	0.358821197664158	0	0.358821197664158	chr14	8757283	8757783	7.27069	32316	pimr57	Distal	29991	ENSDART00000160848	0.3493	open	pimr57_32316	chr14:8757283-8757783
5.22235020229886	0.689561883010968	0.00733050781725831	0.534313725490196	0.356198439474469	0	0.356198439474469	chr18	8901611	8902111	22.89279	14	si:dkey-5i3.5	Promoter	0	ENSDART00000141517	0.3932	open	si:dkey-5i3.5_14	chr18:8901611-8902111
5.20558137987411	0.689561883010968	0.0242100831922843	0.524509803921569	0.351968926132987	0	0.351968926132987	chr07	28537626	28538126	10.27501	11658	dennd2b	Intronic	11484	ENSDART00000173918	0.4491	open	dennd2b_11658	chr07:28537626-28538126
5.18630764489728	0.689561883010968	0.0242100831922843	0.524509803921569	0.347167949901385	0	0.347167949901385	chr16	17252232	17252732	8.50753	4	gtf3c6	Promoter	4	ENSDART00000063572	0.3493	open	gtf3c6_4	chr16:17252232-17252732
5.18389943283	0.689561883010968	0.0444436339124513	0.519607843137255	0.346572573298427	0	0.346572573298427	chr07	38059016	38059516	7.37061	20219		Distal	20219	ENSDART00000173464	0.4351	open	_20219	chr07:38059016-38059516
5.17544865364872	0.689561883010968	0.0132932574270143	0.529411764705882	0.344491152361966	0	0.344491152361966	chr12	17619842	17620342	6.18791	24	rsph10b	Promoter	24	ENSDART00000073599	0.4192	open	rsph10b_24	chr12:17619842-17620342
5.17339280338109	0.689561883010968	0.0132932574270143	0.529411764705882	0.343986639019356	0	0.343986639019356	chr01	38756626	38757126	2.59504	27	gpm6ab	Promoter	5	ENSDART00000130324	0.3673	open	gpm6ab_27	chr01:38756626-38757126
5.17248280710973	0.689561883010968	0.0242100831922843	0.524509803921569	0.343763551972549	0	0.343763551972549	chr20	679435	679935	6.37117	18647	nrl	Distal	18647	ENSDART00000168271	0.3633	open	nrl_18647	chr20:679435-679935
5.16867596166045	0.689561883010968	0.0444436339124513	0.519607843137255	0.342831821819416	0	0.342831821819416	chr06	18606906	18607406	8.76999	5851	cd7al	Exonic	5851	ENSDART00000170810	0.3932	open	cd7al_5851	chr06:18606906-18607406
5.16251777299925	0.689561883010968	0.00405040290575218	0.53921568627451	0.341329793187614	0	0.341329793187614	chr25	34740405	34740905	25.96598	27	frs2b	Promoter	27	ENSDART00000137665	0.4291	open	frs2b_27	chr25:34740405-34740905
5.16137007571372	0.689561883010968	0.0444436339124513	0.519607843137255	0.341050569272401	0	0.341050569272401	chr13	46701984	46702484	4.28507	15136		Distal	15136	ENSDART00000169106	0.3673	open	_15136	chr13:46701984-46702484
5.12955019825742	0.689561883010968	0.0444436339124513	0.519607843137255	0.33339688685602	0	0.33339688685602	chr22	7006736	7007236	11.76877	11	gpd1b	Promoter	11	ENSDART00000133143	0.4311	open	gpd1b_11	chr22:7006736-7007236
5.12932905674794	0.689561883010968	0.0444436339124513	0.519607843137255	0.333344283827539	0	0.333344283827539	chr20	9486090	9486590	16.14035	11498	rad51b	Intronic	11498	ENSDART00000053847	0.3114	open	rad51b_11498	chr20:9486090-9486590
5.12888686292336	0.689561883010968	0.0242100831922843	0.524509803921569	0.333239123165613	0	0.333239123165613	chr08	14304556	14305056	9.61538	65782	sin3b	Intronic	65782	ENSDART00000090371	0.3852	open	sin3b_65782	chr08:14304556-14305056
5.12770924340506	0.689561883010968	0.00733050781725831	0.534313725490196	0.332959223849556	0	0.332959223849556	chr02	57049891	57050391	10.55737	11651		Distal	11651	ENSDART00000164330	0.495	open	_11651	chr02:57049891-57050391
5.12620743249712	0.689561883010968	0.0242100831922843	0.524509803921569	0.332602601292629	0	0.332602601292629	chr20	37813578	37814078	17.66765	34	batf3	Promoter	34	ENSDART00000147529	0.3832	open	batf3_34	chr20:37813578-37814078
5.12044879707041	0.689561883010968	0.0827581922982409	0.514705882352941	0.331238581719118	0	0.331238581719118	chr18	20706024	20706524	8.26211	29183	cftr	Intronic	29183	ENSDART00000060243	0.4232	open	cftr_29183	chr18:20706024-20706524
5.11717645957317	0.689561883010968	0.0444436339124513	0.519607843137255	0.330465901819739	0	0.330465901819739	chr13	39524949	39525449	8.12811	6850	marveld1	Distal	6850	ENSDART00000019379	0.3453	open	marveld1_6850	chr13:39524949-39525449
5.11475599155003	0.689561883010968	0.0444436339124513	0.519607843137255	0.329895495957223	0	0.329895495957223	chr13	7616251	7616751	8.26211	40937	gbf1	Intronic	38389	ENSDART00000175431	0.4711	open	gbf1_40937	chr13:7616251-7616751
5.11161589258076	0.689561883010968	0.0827581922982409	0.514705882352941	0.32915692699416	0	0.32915692699416	chr18	35607372	35607872	12.65507	34326		Exonic	34326	ENSDART00000184756	0.507	open	_34326	chr18:35607372-35607872
5.1087720118705	0.689561883010968	0.0827581922982409	0.514705882352941	0.328489416038022	0	0.328489416038022	chr03	1195023	1195523	20.46923	5140	smdt1a	Exonic	5140	ENSDART00000149709	0.5489	open	smdt1a_5140	chr03:1195023-1195523
5.10021859573752	0.689561883010968	0.158320379141481	0.509803921568627	0.326489684361913	0	0.326489684361913	chr16	16541852	16542352	18.57007	12129		Intronic	12129	ENSDART00000157626	0.4291	open	_12129	chr16:16541852-16542352
5.08415419068139	0.689561883010968	0.0242100831922843	0.524509803921569	0.322765827090546	0	0.322765827090546	chr04	25061642	25062142	2.54724	2617	gata3	Intronic	1155	ENSDART00000149971	0.4291	open	gata3_2617	chr04:25061642-25062142
5.07973578689796	0.689561883010968	0.0827581922982409	0.514705882352941	0.321748855691727	0	0.321748855691727	chr02	21001230	21001730	8.26211	1145	rreb1b	Intronic	1124	ENSDART00000147809	0.4551	open	rreb1b_1145	chr02:21001230-21001730
5.07354121832239	0.689561883010968	0.0132932574270143	0.529411764705882	0.320328303631273	0	0.320328303631273	chr16	23325005	23325505	17.26668	829	krtcap2	Promoter	829	ENSDART00000180935	0.4411	open	krtcap2_829	chr16:23325005-23325505
5.072198181529	0.689561883010968	0.0242100831922843	0.524509803921569	0.320021119229453	0	0.320021119229453	chr18	44482702	44483202	17.26668	44171	aplp2	Intronic	43987	ENSDART00000077125	0.4651	open	aplp2_44171	chr18:44482702-44483202
5.07041737947128	0.689561883010968	0.0242100831922843	0.524509803921569	0.319614248240209	0	0.319614248240209	chr03	19368049	19368549	4.33746	135	s1pr5a	Intronic	135	ENSDART00000132987	0.4212	open	s1pr5a_135	chr03:19368049-19368549
5.05883995655454	0.689561883010968	0.0242100831922843	0.524509803921569	0.316981292863845	0	0.316981292863845	chr15	47922393	47922893	7.90604	6811	psma6l	Exonic	6811	ENSDART00000064462	0.4092	open	psma6l_6811	chr15:47922393-47922893
5.05481627928426	0.689561883010968	0.00405040290575218	0.53921568627451	0.316071158491896	0	0.316071158491896	chr06	44280025	44280525	19.70293	83175	ppp4r2b	Intronic	60	ENSDART00000157215	0.4251	open	ppp4r2b_83175	chr06:44280025-44280525
5.04608261734209	0.689561883010968	0.00733050781725831	0.534313725490196	0.314104363447104	0	0.314104363447104	chr13	5825161	5825661	98.76215	111622	spred2b	Distal	111622	ENSDART00000045292	0.4451	open	spred2b_111622	chr13:5825161-5825661
5.03652302046667	0.689561883010968	0.0827581922982409	0.514705882352941	0.311965175080437	0	0.311965175080437	chr12	24793769	24794269	5.98287	38277	foxn2b	Distal	17456	ENSDART00000140262	0.3313	open	foxn2b_38277	chr12:24793769-24794269
5.0316023970791	0.689561883010968	0.0242100831922843	0.524509803921569	0.310869581442513	0	0.310869581442513	chr20	34645296	34645796	17.12605	5086		Distal	5086	ENSDART00000153205	0.4032	open	_5086	chr20:34645296-34645796
5.03124797840516	0.689561883010968	0.158320379141481	0.509803921568627	0.310790813085081	0	0.310790813085081	chr13	7991724	7992224	10.67064	19328	ENSDARG00000117431	Distal	19328	ENSDART00000194790	0.3194	open	ENSDARG00000117431_19328	chr13:7991724-7992224
5.01699095577844	0.689561883010968	0.158320379141481	0.509803921568627	0.307638229886337	0	0.307638229886337	chr07	25556290	25556790	4.33746	33072		Distal	33072	ENSDART00000173677	0.4112	open	_33072	chr07:25556290-25556790
5.01171318231619	0.689561883010968	0.158320379141481	0.509803921568627	0.306479061153303	0	0.306479061153303	chr12	22392157	22392657	12.3044	8591	si:dkey-38p12.3	Intronic	8591	ENSDART00000153194	0.3613	open	si:dkey-38p12.3_8591	chr12:22392157-22392657
5.0075388897615	0.689561883010968	0.0242100831922843	0.524509803921569	0.305565250897378	0	0.305565250897378	chr17	18227867	18228367	3.42689	9154		Distal	9154	ENSDART00000156616	0.4531	open	_9154	chr17:18227867-18228367
5.00092854996021	0.689561883010968	0.0242100831922843	0.524509803921569	0.304123554182234	0	0.304123554182234	chr01	37196291	37196791	11.3469	1075	dclk2a	Exonic	434	ENSDART00000008756	0.5409	open	dclk2a_1075	chr01:37196291-37196791
4.99432509995716	0.689561883010968	0.0242100831922843	0.524509803921569	0.302689940478052	0	0.302689940478052	chr11	31030165	31030665	6.2477	9117	ier2b	Distal	9117	ENSDART00000127355	0.4331	open	ier2b_9117	chr11:31030165-31030665
4.99113088526988	0.689561883010968	0.0132932574270143	0.529411764705882	0.301998825402928	0	0.301998825402928	chr23	35816654	35817154	8.1959	4616	nr1d4a	Intronic	4616	ENSDART00000103169	0.503	open	nr1d4a_4616	chr23:35816654-35817154
4.98468475401571	0.689561883010968	0.0827581922982409	0.514705882352941	0.300608761825373	0	0.300608761825373	chr23	37112910	37113410	2.59504	269	zgc:193690	Exonic	54	ENSDART00000146835	0.3972	open	zgc:193690_269	chr23:37112910-37113410
4.98272635702203	0.689561883010968	0.00405040290575218	0.53921568627451	0.300187675713223	0	0.300187675713223	chr13	46023186	46023686	12.51159	4727		Distal	4727	ENSDART00000144527	0.4072	open	_4727	chr13:46023186-46023686
4.98114405416255	0.689561883010968	0.0132932574270143	0.529411764705882	0.299847872988222	0	0.299847872988222	chr22	15757644	15758144	10.27501	10556	si:dkeyp-70f9.7	Distal	10556	ENSDART00000062582	0.477	open	si:dkeyp-70f9.7_10556	chr22:15757644-15758144
4.97483400093407	0.689561883010968	0.0444436339124513	0.519607843137255	0.298496476849867	0	0.298496476849867	chr21	15986457	15986957	4.28507	57665	lhx5	Distal	57665	ENSDART00000080693	0.4112	open	lhx5_57665	chr21:15986457-15986957
4.97348423174181	0.689561883010968	0.0242100831922843	0.524509803921569	0.298208169367455	0	0.298208169367455	chr03	34477133	34477633	14.27499	109019	sept9a	Intronic	19	ENSDART00000151122	0.4531	open	sept9a_109019	chr03:34477133-34477633
4.97302966563688	0.689561883010968	0.322078288970432	0.504901960784314	0.298111135831438	0	0.298111135831438	chr14	35880767	35881267	12.65507	2001	gask1b	Exonic	2001	ENSDART00000112379	0.3952	open	gask1b_2001	chr14:35880767-35881267
4.97213682693877	0.689561883010968	0.00405040290575218	0.53921568627451	0.297920635816173	0	0.297920635816173	chr20	18993759	18994259	22.94432	1329	tdh	Intronic	49	ENSDART00000152380	0.3912	open	tdh_1329	chr20:18993759-18994259
4.97022154257037	0.689561883010968	0.0242100831922843	0.524509803921569	0.297512379761973	0	0.297512379761973	chr06	28242411	28242911	8.1959	19671		Distal	19671	ENSDART00000163057	0.3912	open	_19671	chr06:28242411-28242911
4.96783517921929	0.689561883010968	0.0827581922982409	0.514705882352941	0.297004467736546	0	0.297004467736546	chr18	39837588	39838088	42.54556	50797	dmxl2	Distal	50797	ENSDART00000169916	0.497	open	dmxl2_50797	chr18:39837588-39838088
4.96688418087448	0.689561883010968	0.0242100831922843	0.524509803921569	0.296802291866305	0	0.296802291866305	chr05	9570184	9570684	24.75221	29663	gak	Exonic	10402	ENSDART00000102236	0.4032	open	gak_29663	chr05:9570184-9570684
4.96625022496672	0.689561883010968	0.0444436339124513	0.519607843137255	0.296667591105191	0	0.296667591105191	chr13	24380129	24380629	8.10096	246	pdcd2	Promoter	246	ENSDART00000022682	0.4491	open	pdcd2_246	chr13:24380129-24380629
4.9641279850296	0.689561883010968	0.0242100831922843	0.524509803921569	0.29621709538838	0	0.29621709538838	chr16	39549883	39550383	12.50272	55527	tgfbr2b	Intronic	20698	ENSDART00000039832	0.4232	open	tgfbr2b_55527	chr16:39549883-39550383
4.95283092697238	0.689561883010968	0.0242100831922843	0.524509803921569	0.293830148208882	0	0.293830148208882	chr02	30191903	30192403	4.33746	8052	ube2w	Distal	8052	ENSDART00000130142	0.3992	open	ube2w_8052	chr02:30191903-30192403
4.94940841160215	0.689561883010968	0.0132932574270143	0.529411764705882	0.293110688743097	0	0.293110688743097	chr10	3671356	3671856	10.55737	97159		Distal	97159	ENSDART00000176563	0.4471	open	_97159	chr10:3671356-3671856
4.94391498165006	0.689561883010968	0.0827581922982409	0.514705882352941	0.291959457169976	0	0.291959457169976	chr05	21890956	21891456	68.04206	98	si:ch73-92i20.1	Promoter	98	ENSDART00000136788	0.483	open	si:ch73-92i20.1_98	chr05:21890956-21891456
4.9434422267034	0.689561883010968	0.0132932574270143	0.529411764705882	0.291860588902969	0	0.291860588902969	chr07	38897589	38898089	27.4416	2	creb3l1	Promoter	2	ENSDART00000024330	0.4391	open	creb3l1_2	chr07:38897589-38898089
4.94216448566615	0.689561883010968	0.0827581922982409	0.514705882352941	0.291593534206698	0	0.291593534206698	chr10	31470045	31470545	17.66765	92753	robo3	Intronic	29794	ENSDART00000024778	0.3952	open	robo3_92753	chr10:31470045-31470545
4.94150505069381	0.689561883010968	0.0827581922982409	0.514705882352941	0.291455801282646	0	0.291455801282646	chr10	40136712	40137212	15.8303	23539	gramd1ba	Distal	23539	ENSDART00000171879	0.4311	open	gramd1ba_23539	chr10:40136712-40137212
4.93527458843729	0.689561883010968	0.0132932574270143	0.529411764705882	0.290157578093879	0	0.290157578093879	chr23	39089361	39089861	7.27069	36	nfatc2a	Promoter	36	ENSDART00000164711	0.4092	open	nfatc2a_36	chr23:39089361-39089861
4.93368228359462	0.689561883010968	0.0242100831922843	0.524509803921569	0.289826692736017	0	0.289826692736017	chr01	20839341	20839841	5.51969	13567	tll1	Exonic	13567	ENSDART00000054472	0.3812	open	tll1_13567	chr01:20839341-20839841
4.93068244918137	0.689561883010968	0.0444436339124513	0.519607843137255	0.289204310072584	0	0.289204310072584	chr05	41320175	41320675	9.56507	2357	arid3c	Distal	2357	ENSDART00000097546	0.3174	open	arid3c_2357	chr05:41320175-41320675
4.93057636580849	0.689561883010968	0.0827581922982409	0.514705882352941	0.289182324389775	0	0.289182324389775	chr21	11200824	11201324	22.61091	1707	dnajc21	Promoter	1707	ENSDART00000167666	0.3513	open	dnajc21_1707	chr21:11200824-11201324
4.92708941248048	0.689561883010968	0.0444436339124513	0.519607843137255	0.288460555643101	0	0.288460555643101	chr07	33690208	33690708	6.37117	5825	tle3b	Distal	5825	ENSDART00000130553	0.479	open	tle3b_5825	chr07:33690208-33690708
4.92678970303758	0.689561883010968	0.00733050781725831	0.534313725490196	0.288398599794449	0	0.288398599794449	chr08	20298635	20299135	6.2477	6962	myo1f	Exonic	6962	ENSDART00000148304	0.4491	open	myo1f_6962	chr08:20298635-20299135
4.92523835639024	0.689561883010968	0.158320379141481	0.509803921568627	0.288078111520848	0	0.288078111520848	chr20	54522458	54522958	18.7816	47	ppp1r35	Promoter	47	ENSDART00000059872	0.3453	open	ppp1r35_47	chr20:54522458-54522958
4.92486946069665	0.689561883010968	0.0827581922982409	0.514705882352941	0.28800195311714	0	0.28800195311714	chr14	7282581	7283081	3.3727	24151	si:ch211-51f19.1	Distal	24151	ENSDART00000158914	0.3273	open	si:ch211-51f19.1_24151	chr14:7282581-7283081
4.92480043925055	0.689561883010968	0.0444436339124513	0.519607843137255	0.287987705823113	0	0.287987705823113	chr21	27464225	27464725	8.26211	62	bbs1	Promoter	62	ENSDART00000113061	0.4012	open	bbs1_62	chr21:27464225-27464725
4.92272485661549	0.689561883010968	0.0444436339124513	0.519607843137255	0.287559585737209	0	0.287559585737209	chr14	31932068	31932568	8.12811	27082		Intronic	4498	ENSDART00000173259	0.4032	open	_27082	chr14:31932068-31932568
4.91877563267554	0.689561883010968	0.0132932574270143	0.529411764705882	0.286746697927682	0	0.286746697927682	chr01	21730001	21730501	28.54323	4429	pax5	Intronic	1130	ENSDART00000054395	0.523	open	pax5_4429	chr01:21730001-21730501
4.91777787609305	0.689561883010968	0.0242100831922843	0.524509803921569	0.286541676747281	0	0.286541676747281	chr10	7892131	7892631	6.37117	188	smtna	Promoter	188	ENSDART00000145480	0.4192	open	smtna_188	chr10:7892131-7892631
4.91708202233417	0.689561883010968	0.0132932574270143	0.529411764705882	0.286398775115713	0	0.286398775115713	chr14	34637185	34637685	33.69292	3474	afap1l1a	Exonic	75	ENSDART00000134249	0.4631	open	afap1l1a_3474	chr14:34637185-34637685
4.91380109424508	0.689561883010968	0.0242100831922843	0.524509803921569	0.285725926372514	0	0.285725926372514	chr10	34899063	34899563	6.37117	8163	sparta	Exonic	8163	ENSDART00000099604	0.4052	open	sparta_8163	chr10:34899063-34899563
4.91191256719196	0.689561883010968	0.0242100831922843	0.524509803921569	0.285339322854938	0	0.285339322854938	chr05	16087413	16087913	16.59107	51936	coq5	Intronic	30207	ENSDART00000090657	0.517	open	coq5_51936	chr05:16087413-16087913
4.91159337338385	0.689561883010968	0.0527688517391171	0.52479815455594	0.379872870635701	0.00314303256927632	0.376729838066424	chr17	23961735	23962235	14.67382	2146	xpo1b	Distal	2146	ENSDART00000154823	0.3693	open	xpo1b_2146	chr17:23961735-23962235
4.90616690627083	0.689561883010968	0.0242100831922843	0.524509803921569	0.284166226245453	0	0.284166226245453	chr09	21915168	21915668	16.14035	54648	lmo7a	Exonic	3190	ENSDART00000145576	0.4212	open	lmo7a_54648	chr09:21915168-21915668
4.90211363942857	0.689561883010968	0.0827581922982409	0.514705882352941	0.283341473151991	0	0.283341473151991	chr19	27878391	27878891	5.66667	19774	nsun2	Intronic	8676	ENSDART00000134160	0.4172	open	nsun2_19774	chr19:27878391-27878891
4.90017403747209	0.689561883010968	0.0827581922982409	0.514705882352941	0.2829476246083	0	0.2829476246083	chr03	56133801	56134301	22.89279	29224	prkcab	Distal	29224	ENSDART00000158540	0.485	open	prkcab_29224	chr03:56133801-56134301
4.89986141314004	0.689561883010968	0.0527688517391171	0.52479815455594	0.470549562733136	0.00628606513855264	0.464263497594583	chr13	17172795	17173295	6.8276	291356		Intronic	291316	ENSDART00000145499	0.4271	open	_291356	chr13:17172795-17173295
