Log2FC	FDR	RawPval	AUC	Group_01_mean	Background_mean	MeanDiff	Chr	Start	End	PeakScore	distToGeneStart	nearestGene	peakType	distToTSS	nearestTSS	GC	Status_Group_01	GeneDist	PeakID
5.38475829683793	0.692510984013761	0.082819561954536	0.512931034482759	0.351556145397265	0	0.351556145397265	chr19	24380823	24381323	11.3469	13486	si:dkey-81h8.1	Exonic	6876	ENSDART00000140732	0.3852	open	si:dkey-81h8.1_13486	chr19:24380823-24381323
5.38015104710166	0.692510984013761	0.00412284168053681	0.53448275862069	0.350407754565091	0	0.350407754565091	chr03	23475373	23475873	8.17071	1206	si:dkey-225f5.5	Promoter	1206	ENSDART00000161672	0.3253	open	si:dkey-225f5.5_1206	chr03:23475373-23475873
5.37534373994612	0.692510984013761	0.00742659734203352	0.530172413793103	0.349213401251224	0	0.349213401251224	chr07	30779303	30779803	4.42276	21	mphosph10	Promoter	21	ENSDART00000004782	0.3972	open	mphosph10_21	chr07:30779303-30779803
5.37442771845554	0.692510984013761	0.0243461149022933	0.521551724137931	0.34898627100613	0	0.34898627100613	chr09	7689668	7690168	4.42276	5915	si:ch73-199e17.1	Distal	5915	ENSDART00000016360	0.3852	open	si:ch73-199e17.1_5915	chr09:7689668-7690168
5.34332802295714	0.692510984013761	0.0134132506960206	0.525862068965517	0.341359951439429	0	0.341359951439429	chr05	42442323	42442823	22.61091	25293	pimr58	Distal	25293	ENSDART00000172028	0.4371	open	pimr58_25293	chr05:42442323-42442823
5.33265141993153	0.692510984013761	0.158196735032555	0.508620689655172	0.338779494711202	0	0.338779494711202	chr23	24400199	24400699	7.24068	5729	epha2b	Distal	5729	ENSDART00000044918	0.3892	open	epha2b_5729	chr23:24400199-24400699
5.32998791047849	0.692510984013761	0.00742659734203352	0.530172413793103	0.338138714764959	0	0.338138714764959	chr18	9513667	9514167	18.36433	20196	sema3e	Intronic	20196	ENSDART00000053125	0.4411	open	sema3e_20196	chr18:9513667-9514167
5.31861798311838	0.692510984013761	0.082819561954536	0.512931034482759	0.335416632921202	0	0.335416632921202	chr20	14773544	14774044	10.62942	8109	suco	Intronic	8109	ENSDART00000160481	0.3733	open	suco_8109	chr20:14773544-14774044
5.30142195629586	0.692510984013761	0.0243461149022933	0.521551724137931	0.331340264345457	0	0.331340264345457	chr07	60549096	60549596	10.54458	1786	lrfn4b	Promoter	1786	ENSDART00000148038	0.4072	open	lrfn4b_1786	chr07:60549096-60549596
5.29127818534904	0.692510984013761	0.0134132506960206	0.525862068965517	0.328958339583629	0	0.328958339583629	chr23	33522887	33523387	42.54556	14913	ENSDARG00000082556	Intronic	14913	ENSDART00000117239	0.4092	open	ENSDARG00000082556_14913	chr23:33522887-33523387
5.28437140501134	0.692510984013761	0.00742659734203352	0.530172413793103	0.327346070947202	0	0.327346070947202	chr05	31872229	31872729	14.51868	3165	tmem119b	Exonic	3165	ENSDART00000098160	0.487	open	tmem119b_3165	chr05:31872229-31872729
5.27858068346416	0.692510984013761	0.158196735032555	0.508620689655172	0.326000262791027	0	0.326000262791027	chr07	65409545	65410045	4.97864	11633	usp47	Intronic	11628	ENSDART00000157399	0.3613	open	usp47_11633	chr07:65409545-65410045
5.26611173484953	0.692510984013761	0.00229125725893678	0.538793103448276	0.323120657153067	0	0.323120657153067	chr14	34068379	34068879	24.37123	553	lonrf1	Exonic	553	ENSDART00000135556	0.491	open	lonrf1_553	chr14:34068379-34068879
5.26441107306187	0.692510984013761	0.0134132506960206	0.525862068965517	0.322729827895022	0	0.322729827895022	chr01	28971095	28971595	4.42276	20978	pwp2h	Intronic	20978	ENSDART00000110270	0.4331	open	pwp2h_20978	chr01:28971095-28971595
5.25753019067834	0.692510984013761	0.0134132506960206	0.525862068965517	0.321153226217322	0	0.321153226217322	chr18	5702905	5703405	12.50272	10862	cplx3b	Distal	10862	ENSDART00000121503	0.4651	open	cplx3b_10862	chr18:5702905-5703405
5.24963032794933	0.692510984013761	0.0243461149022933	0.521551724137931	0.319352395864812	0	0.319352395864812	chr01	47228050	47228550	32.42221	49770	morc3b	Distal	49747	ENSDART00000137448	0.523	open	morc3b_49770	chr01:47228050-47228550
5.23672501189235	0.692510984013761	0.0134132506960206	0.525862068965517	0.316431666506319	0	0.316431666506319	chr02	52849712	52850212	4.42276	2912	creb3l3b	Intronic	2912	ENSDART00000121980	0.3892	open	creb3l3b_2912	chr02:52849712-52850212
5.23535610432717	0.692510984013761	0.0445709376294221	0.517241379310345	0.316123385421752	0	0.316123385421752	chr10	1166833	1167333	4.42276	13230	bmpr1bb	Intronic	13230	ENSDART00000114261	0.4651	open	bmpr1bb_13230	chr10:1166833-1167333
5.22754137026704	0.692510984013761	0.0445709376294221	0.517241379310345	0.314369080035525	0	0.314369080035525	chr23	30578096	30578596	10.72132	29754		Intronic	29754	ENSDART00000116444	0.4491	open	_29754	chr23:30578096-30578596
5.22503119500429	0.692510984013761	0.00412284168053681	0.53448275862069	0.313807591996826	0	0.313807591996826	chr22	20166318	20166818	8.42236	95	btbd2a	Promoter	14	ENSDART00000128710	0.5409	open	btbd2a_95	chr22:20166318-20166818
5.21640308759673	0.692510984013761	0.0445709376294221	0.517241379310345	0.311885048739385	0	0.311885048739385	chr24	4260037	4260537	14.6162	58005		Distal	58005	ENSDART00000187208	0.3633	open	_58005	chr24:4260037-4260537
5.19161062350186	0.692510984013761	0.0445709376294221	0.517241379310345	0.306424268870972	0	0.306424268870972	chr11	40851538	40852038	14.94185	8681		Distal	8681	ENSDART00000172917	0.3034	open	_8681	chr11:40851538-40852038
5.19029674499284	0.692510984013761	0.0445709376294221	0.517241379310345	0.306137484512424	0	0.306137484512424	chr01	34523122	34523622	14.22299	26516	klf12a	Intronic	3840	ENSDART00000180483	0.4192	open	klf12a_26516	chr01:34523122-34523622
5.18489496198165	0.692510984013761	0.158196735032555	0.508620689655172	0.304961160892647	0	0.304961160892647	chr12	4835030	4835530	1.0357	97	si:ch211-93e11.8	Promoter	97	ENSDART00000172093	0.3972	open	si:ch211-93e11.8_97	chr12:4835030-4835530
5.18100468552621	0.692510984013761	0.0243461149022933	0.521551724137931	0.304116715770968	0	0.304116715770968	chr03	19355630	19356130	8.26211	10	spc24	Promoter	10	ENSDART00000059308	0.3633	open	spc24_10	chr03:19355630-19356130
5.17701972543182	0.692510984013761	0.0134132506960206	0.525862068965517	0.303254075738904	0	0.303254075738904	chr14	29776367	29776867	10.37697	1214	zgc:153146	Exonic	1014	ENSDART00000125589	0.3713	open	zgc:153146_1214	chr14:29776367-29776867
5.17129681647734	0.692510984013761	0.0445709376294221	0.517241379310345	0.302019375775636	0	0.302019375775636	chr03	48554991	48555491	8.50753	4664	atp5pd	Intronic	4664	ENSDART00000160370	0.4152	open	atp5pd_4664	chr03:48554991-48555491
5.17126703283347	0.692510984013761	0.0445709376294221	0.517241379310345	0.302012962848913	0	0.302012962848913	chr02	52371394	52371894	7.59965	6392	tle2c	Distal	6392	ENSDART00000097716	0.495	open	tle2c_6392	chr02:52371394-52371894
5.15784396532016	0.692510984013761	0.00229125725893678	0.538793103448276	0.299136180983666	0	0.299136180983666	chr20	53980599	53981099	20.46072	776	hsp90aa1.2	Intronic	776	ENSDART00000023550	0.3493	open	hsp90aa1.2_776	chr20:53980599-53981099
5.14673195053085	0.692510984013761	0.0134132506960206	0.525862068965517	0.296774862439841	0	0.296774862439841	chr03	9588497	9588997	6.37117	41	trap1	Promoter	18	ENSDART00000104875	0.4711	open	trap1_41	chr03:9588497-9588997
5.14516187051933	0.692510984013761	0.0134132506960206	0.525862068965517	0.296442682307259	0	0.296442682307259	chr04	24133584	24134084	18.09726	101909	celf2	Distal	101909	ENSDART00000017443	0.3533	open	celf2_101909	chr04:24133584-24134084
5.14218064637938	0.692510984013761	0.0445709376294221	0.517241379310345	0.29581294196636	0	0.29581294196636	chr01	251864	252364	8.1959	7037	grk1a	Intronic	7037	ENSDART00000081743	0.3912	open	grk1a_7037	chr01:251864-252364
5.14068479136117	0.692510984013761	0.0445709376294221	0.517241379310345	0.295497454243764	0	0.295497454243764	chr25	33991421	33991921	42.87174	19651	ice2	Intronic	19517	ENSDART00000121498	0.4331	open	ice2_19651	chr25:33991421-33991921
5.13360761559415	0.692510984013761	0.0445709376294221	0.517241379310345	0.294009248458779	0	0.294009248458779	chr19	12597674	12598174	6.92227	35338		Intronic	14346	ENSDART00000151508	0.4531	open	_35338	chr19:12597674-12598174
5.11165639389985	0.692510984013761	0.0134132506960206	0.525862068965517	0.289439458414523	0	0.289439458414523	chr05	46487864	46488364	10.37697	17587	hapln1a	Distal	6527	ENSDART00000144973	0.3473	open	hapln1a_17587	chr05:46487864-46488364
5.1100681882756	0.692510984013761	0.0445709376294221	0.517241379310345	0.289111516387516	0	0.289111516387516	chr15	24047105	24047605	4.42276	47755		Exonic	11447	ENSDART00000156944	0.495	open	_47755	chr15:24047105-24047605
5.10797651704865	0.692510984013761	0.00742659734203352	0.530172413793103	0.288680166281798	0	0.288680166281798	chr06	48417243	48417743	4.42276	527	rhoca	Intronic	527	ENSDART00000090528	0.4311	open	rhoca_527	chr06:48417243-48417743
5.10316577341987	0.692510984013761	0.082819561954536	0.512931034482759	0.287690451751997	0	0.287690451751997	chr05	66171201	66171701	2.59504	971	gldc	Intronic	971	ENSDART00000172117	0.3972	open	gldc_971	chr05:66171201-66171701
5.08864788041378	0.692510984013761	0.082819561954536	0.512931034482759	0.284723614621201	0	0.284723614621201	chr05	71871814	71872314	17.98045	33543		Distal	33543	ENSDART00000174396	0.4691	open	_33543	chr05:71871814-71872314
5.06741671758363	0.692510984013761	0.082819561954536	0.512931034482759	0.280438275329918	0	0.280438275329918	chr02	35914396	35914896	8.26211	34045	lamc1	Intronic	34045	ENSDART00000004277	0.4331	open	lamc1_34045	chr02:35914396-35914896
5.06107661582775	0.692510984013761	0.0445709376294221	0.517241379310345	0.279170757136909	0	0.279170757136909	chr16	25831202	25831702	5.15168	1672	irge4	Promoter	1672	ENSDART00000086301	0.4411	open	irge4_1672	chr16:25831202-25831702
5.05749382005966	0.692510984013761	0.082819561954536	0.512931034482759	0.278456941194637	0	0.278456941194637	chr22	38822397	38822897	9.93397	1364	anos1b	Promoter	1364	ENSDART00000144318	0.3513	open	anos1b_1364	chr22:38822397-38822897
5.05495671478802	0.692510984013761	0.00742659734203352	0.530172413793103	0.277952533752287	0	0.277952533752287	chr06	1918272	1918772	14.80443	43857	dlgap4b	Distal	43857	ENSDART00000007972	0.4331	open	dlgap4b_43857	chr06:1918272-1918772
5.04876167786079	0.692510984013761	0.0445709376294221	0.517241379310345	0.276724605881324	0	0.276724605881324	chr18	40448402	40448902	6.37117	11477	ugt5c1	Distal	11477	ENSDART00000143713	0.3473	open	ugt5c1_11477	chr18:40448402-40448902
5.0477561478692	0.692510984013761	0.0243461149022933	0.521551724137931	0.276525795129367	0	0.276525795129367	chr03	33494918	33495418	4.42276	1004	sgsm3	Promoter	1004	ENSDART00000020342	0.3134	open	sgsm3_1004	chr03:33494918-33495418
5.04749067776327	0.692510984013761	0.0445709376294221	0.517241379310345	0.2764733301931	0	0.2764733301931	chr02	31593661	31594161	12.3044	3929	si:ch211-106h4.4	Distal	3929	ENSDART00000162181	0.3972	open	si:ch211-106h4.4_3929	chr02:31593661-31594161
5.04065248024525	0.692510984013761	0.0243461149022933	0.521551724137931	0.275125216981148	0	0.275125216981148	chr23	24435896	24436396	4.33746	41426	epha2b	Distal	8107	ENSDART00000141272	0.3034	open	epha2b_41426	chr23:24435896-24436396
5.0391514749885	0.692510984013761	0.0445709376294221	0.517241379310345	0.274830156276602	0	0.274830156276602	chr07	21730587	21731087	25.88858	56669	tmem88b	Intronic	9708	ENSDART00000173992	0.4431	open	tmem88b_56669	chr07:21730587-21731087
5.03270760441566	0.692510984013761	0.0445709376294221	0.517241379310345	0.273566931924711	0	0.273566931924711	chr06	56139119	56139619	4.70837	2482	tfap2c	Exonic	2482	ENSDART00000149665	0.3992	open	tfap2c_2482	chr06:56139119-56139619
5.0322586530762	0.692510984013761	0.0445709376294221	0.517241379310345	0.27347913180266	0	0.27347913180266	chr20	2224600	2225100	10.54458	3009	tmem200a	Distal	3009	ENSDART00000152321	0.3094	open	tmem200a_3009	chr20:2224600-2225100
5.02144682133413	0.692510984013761	0.00412284168053681	0.53448275862069	0.271372923966533	0	0.271372923966533	chr04	11602957	11603457	25.03158	57	net1	Promoter	57	ENSDART00000150468	0.3752	open	net1_57	chr04:11602957-11603457
5.02092217350991	0.692510984013761	0.0445709376294221	0.517241379310345	0.271271120516101	0	0.271271120516101	chr04	4903155	4903655	4.42276	29213	ndufa5	Intronic	1012	ENSDART00000133866	0.4032	open	ndufa5_29213	chr04:4903155-4903655
5.01885768917102	0.692510984013761	0.082819561954536	0.512931034482759	0.270870884150874	0	0.270870884150874	chr16	6349539	6350039	2.59504	12836	cmtm8b	Distal	12836	ENSDART00000148855	0.4531	open	cmtm8b_12836	chr16:6349539-6350039
5.01606435952147	0.692510984013761	0.0134132506960206	0.525862068965517	0.270330259304708	0	0.270330259304708	chr17	20500012	20500512	4.42276	32	neurl1ab	Promoter	32	ENSDART00000088490	0.4311	open	neurl1ab_32	chr17:20500012-20500512
5.01536000173775	0.692510984013761	0.0243461149022933	0.521551724137931	0.270194102105152	0	0.270194102105152	chr06	521563	522063	4.42276	6631	cacna1ib	Intronic	2833	ENSDART00000151012	0.485	open	cacna1ib_6631	chr06:521563-522063
5.00562395535033	0.692510984013761	0.00742659734203352	0.530172413793103	0.268318851523091	0	0.268318851523091	chr02	32917246	32917746	8.42236	50908		Intronic	50785	ENSDART00000156961	0.3972	open	_50908	chr02:32917246-32917746
5.00141152160805	0.692510984013761	0.0445709376294221	0.517241379310345	0.267511412690958	0	0.267511412690958	chr04	1716714	1717214	10.54458	3683	gas2l3	Intronic	3683	ENSDART00000103484	0.4651	open	gas2l3_3683	chr04:1716714-1717214
5.0013169883804	0.692510984013761	0.082819561954536	0.512931034482759	0.26749331960618	0	0.26749331960618	chr08	31499460	31499960	9.71452	61237		Intronic	61237	ENSDART00000136659	0.3733	open	_61237	chr08:31499460-31499960
4.99656890523621	0.692510984013761	0.0445709376294221	0.517241379310345	0.266586088867001	0	0.266586088867001	chr16	26526722	26527222	16.59107	1169	l3mbtl1b	Intronic	1070	ENSDART00000110260	0.3952	open	l3mbtl1b_1169	chr16:26526722-26527222
4.99455126575016	0.692510984013761	0.0243461149022933	0.521551724137931	0.266201475382285	0	0.266201475382285	chr08	50531458	50531958	6.37117	0		Promoter	0	ENSDART00000193352	0.3433	open	_0	chr08:50531458-50531958
4.99320349284609	0.692510984013761	0.0134132506960206	0.525862068965517	0.265944855031429	0	0.265944855031429	chr14	1050096	1050596	4.33746	43176	f8	Distal	36236	ENSDART00000157945	0.4232	open	f8_43176	chr14:1050096-1050596
4.98830642411745	0.692510984013761	0.00742659734203352	0.530172413793103	0.265014452629158	0	0.265014452629158	chr12	8754424	8754924	42.87174	63324	jmjd1cb	Intronic	63127	ENSDART00000180785	0.4491	open	jmjd1cb_63324	chr12:8754424-8754924
4.97517879057609	0.692510984013761	0.082819561954536	0.512931034482759	0.26253583593502	0	0.26253583593502	chr15	29714499	29714999	8.50753	13049	zgc:153372	Distal	5366	ENSDART00000099956	0.4471	open	zgc:153372_13049	chr15:29714499-29714999
4.97068126583224	0.692510984013761	0.0445709376294221	0.517241379310345	0.26169183619301	0	0.26169183619301	chr10	5422342	5422842	14.22299	16	auh	Promoter	16	ENSDART00000063093	0.4092	open	auh_16	chr10:5422342-5422842
4.96686767178981	0.692510984013761	0.00742659734203352	0.530172413793103	0.260978240507578	0	0.260978240507578	chr23	27694686	27695186	10.37697	236	ikzf4	Exonic	23	ENSDART00000135129	0.501	open	ikzf4_236	chr23:27694686-27695186
4.96682965644729	0.692510984013761	0.0445709376294221	0.517241379310345	0.260971136608033	0	0.260971136608033	chr02	21891496	21891996	20.76874	8864	ENSDARG00000117728	Intronic	8864	ENSDART00000194065	0.3533	open	ENSDARG00000117728_8864	chr02:21891496-21891996
4.96261591844931	0.692510984013761	0.00742659734203352	0.530172413793103	0.260184877600409	0	0.260184877600409	chr10	4160794	4161294	25.88858	65126	mn1a	Distal	65126	ENSDART00000114533	0.505	open	mn1a_65126	chr10:4160794-4161294
4.95775328871308	0.692510984013761	0.0243461149022933	0.521551724137931	0.25928038872714	0	0.25928038872714	chr05	65587714	65588214	20.3265	12589	ENSDARG00000084964	Intronic	12589	ENSDART00000120364	0.4092	open	ENSDARG00000084964_12589	chr05:65587714-65588214
4.95628914200281	0.692510984013761	0.0134132506960206	0.525862068965517	0.259008642100606	0	0.259008642100606	chr05	69285992	69286492	6.37117	8152	selenom	Intronic	8152	ENSDART00000136656	0.4112	open	selenom_8152	chr05:69285992-69286492
4.95455732055606	0.692510984013761	0.158196735032555	0.508620689655172	0.258687570683169	0	0.258687570683169	chr09	13441392	13441892	1.0357	6886		Distal	6886	ENSDART00000121341	0.3733	open	_6886	chr09:13441392-13441892
4.95141643439743	0.692510984013761	0.0243461149022933	0.521551724137931	0.258106247863337	0	0.258106247863337	chr01	47410237	47410737	8.42236	20965	gja5b	Exonic	19082	ENSDART00000113559	0.3872	open	gja5b_20965	chr01:47410237-47410737
4.94712665847116	0.692510984013761	0.0445709376294221	0.517241379310345	0.25731432764378	0	0.25731432764378	chr09	39675901	39676401	2.59504	51977	erbb4b	Distal	51977	ENSDART00000180106	0.4132	open	erbb4b_51977	chr09:39675901-39676401
4.94652548219728	0.692510984013761	0.082819561954536	0.512931034482759	0.257203534639791	0	0.257203534639791	chr07	43838941	43839441	13.87562	17999		Intronic	1226	ENSDART00000174592	0.3772	open	_17999	chr07:43838941-43839441
4.94447549046833	0.692510984013761	0.158196735032555	0.508620689655172	0.256826081009128	0	0.256826081009128	chr17	31612370	31612870	1.02324	765	adprhl2	Promoter	765	ENSDART00000011706	0.4032	open	adprhl2_765	chr17:31612370-31612870
4.93969684233595	0.692510984013761	0.0445709376294221	0.517241379310345	0.255948294502113	0	0.255948294502113	chr23	36257337	36257837	6.37117	19521		Intronic	7595	ENSDART00000143609	0.4271	open	_19521	chr23:36257337-36257837
4.93725223440485	0.692510984013761	0.0243461149022933	0.521551724137931	0.255500369082644	0	0.255500369082644	chr13	5427030	5427530	10.54458	29738		Distal	29738	ENSDART00000167883	0.4651	open	_29738	chr13:5427030-5427530
4.93133665608156	0.692510984013761	0.0445709376294221	0.517241379310345	0.254419593261018	0	0.254419593261018	chr06	10830804	10831304	11.93164	2130	chrna1	Exonic	2130	ENSDART00000020261	0.3852	open	chrna1_2130	chr06:10830804-10831304
4.92814413251008	0.692510984013761	0.0243461149022933	0.521551724137931	0.253838157951121	0	0.253838157951121	chr07	41421741	41422241	3.3727	6	chpf2	Promoter	6	ENSDART00000083967	0.4192	open	chpf2_6	chr07:41421741-41422241
4.92738143366098	0.692510984013761	0.0243461149022933	0.521551724137931	0.253699442455747	0	0.253699442455747	chr17	6366169	6366669	17.98045	15855		Exonic	15855	ENSDART00000056324	0.3473	open	_15855	chr17:6366169-6366669
4.92145104267075	0.692510984013761	0.082819561954536	0.512931034482759	0.252623353674421	0	0.252623353674421	chr21	15774256	15774756	14.22299	17956	ptpra	Intronic	15859	ENSDART00000101956	0.4451	open	ptpra_17956	chr21:15774256-15774756
4.91974452981369	0.692510984013761	0.321500399049801	0.504310344827586	0.252314520040208	0	0.252314520040208	chr15	30177196	30177696	9.56507	19843	nlk2	Intronic	18793	ENSDART00000190682	0.4132	open	nlk2_19843	chr15:30177196-30177696
4.91225593742323	0.692510984013761	0.0134132506960206	0.525862068965517	0.250963593665599	0	0.250963593665599	chr12	3188496	3188996	6.37117	48814	si:ch1073-13h15.3	Distal	48814	ENSDART00000164665	0.3174	open	si:ch1073-13h15.3_48814	chr12:3188496-3188996
4.90029538579524	0.692510984013761	0.0445709376294221	0.517241379310345	0.248820426402828	0	0.248820426402828	chr08	50566520	50567020	25.88858	35060		Intronic	31821	ENSDART00000174435	0.3792	open	_35060	chr08:50566520-50567020
4.8956324629422	0.692510984013761	0.0445709376294221	0.517241379310345	0.247989696296406	0	0.247989696296406	chr11	27861769	27862269	17.47815	34485	cstf1	Intronic	5004	ENSDART00000182136	0.4491	open	cstf1_34485	chr11:27861769-27862269
4.89243074756954	0.692510984013761	0.0243461149022933	0.521551724137931	0.24742084258612	0	0.24742084258612	chr10	12572434	12572934	12.3044	55624		Intronic	55624	ENSDART00000081140	0.4691	open	_55624	chr10:12572434-12572934
4.89168755739291	0.692510984013761	0.0134132506960206	0.525862068965517	0.247288979273213	0	0.247288979273213	chr12	5059436	5059936	10.37697	1880		Promoter	1880	ENSDART00000169905	0.4411	open	_1880	chr12:5059436-5059936
4.89112719352474	0.692510984013761	0.0445709376294221	0.517241379310345	0.24718959951401	0	0.24718959951401	chr13	30604297	30604797	49.546	27671		Intronic	27671	ENSDART00000184721	0.483	open	_27671	chr13:30604297-30604797
4.89062677035658	0.692510984013761	0.082819561954536	0.512931034482759	0.247100882777287	0	0.247100882777287	chr06	11249154	11249654	26.15476	301	atg9a	Promoter	301	ENSDART00000186547	0.3054	open	atg9a_301	chr06:11249154-11249654
4.88977072486407	0.692510984013761	0.082819561954536	0.512931034482759	0.246949191422257	0	0.246949191422257	chr02	50445497	50445997	5.02781	27794		Distal	27794	ENSDART00000179155	0.2914	open	_27794	chr02:50445497-50445997
4.88942752324426	0.692510984013761	0.158196735032555	0.508620689655172	0.246888401329666	0	0.246888401329666	chr05	14951800	14952300	5.90312	223977		Distal	223977	ENSDART00000156269	0.4311	open	_223977	chr05:14951800-14952300
4.88421068614347	0.692510984013761	0.0243461149022933	0.521551724137931	0.245966139747215	0	0.245966139747215	chr16	32312572	32313072	4.33746	7568		Exonic	7568	ENSDART00000155056	0.509	open	_7568	chr16:32312572-32313072
4.88142824315229	0.692510984013761	0.158196735032555	0.508620689655172	0.245475605948643	0	0.245475605948643	chr17	32168047	32168547	7.63969	9345	adam12	Intronic	9306	ENSDART00000108736	0.4471	open	adam12_9345	chr17:32168047-32168547
4.87979630075552	0.692510984013761	0.158196735032555	0.508620689655172	0.245188340752885	0	0.245188340752885	chr07	25860990	25861490	2.54724	2859	mtmr1a	Intronic	2828	ENSDART00000079218	0.4232	open	mtmr1a_2859	chr07:25860990-25861490
