"Gene","waldStat","df","pvalue","FDR"
"dgkb",4.29938163974789,5,0.507165298204614,0.8047347057843
"sobpa",4.29459946972483,5,0.507826114516703,0.805139646418255
"BX000522.1",4.27774553826352,5,0.510158840173477,0.80819257601305
"CABZ01069040.1",1.34381277906012,2,0.510733991177426,0.808458510755335
"myt1a",1.34027426724709,2,0.511638410146352,0.809159375056448
"celf5a",1.33889244975456,2,0.511992027743526,0.809159375056448
"cebpd",4.25711087200069,5,0.51302285241414,0.809556279545404
"CR513789.1",1.33472948061164,2,0.513058841142629,0.809556279545404
"pax2b",1.33292468007329,2,0.513522034540472,0.809643557238154
"rims2b",1.32942721664873,2,0.514420832456386,0.809794661568803
"hist1h4l.14",4.23967946179816,5,0.51544907737277,0.809794661568803
"arhgap22",1.32535048517522,2,0.515470479674568,0.809794661568803
"lhx8a",1.32364912587383,2,0.515909166486677,0.809794661568803
"htr4",4.23559119154691,5,0.516019009239219,0.809794661568803
"kif23",4.22803959154316,5,0.517072645622134,0.809794661568803
"tshz3b",4.22769929413235,5,0.517120152842723,0.809794661568803
"zgc:162160",1.31887578397851,2,0.517141942436056,0.809794661568803
"cyp26a1",4.22550091431793,5,0.517427114210374,0.809794661568803
"CABZ01056321.1",1.31672858619246,2,0.517697443592348,0.809794661568803
"plxna3",1.30710630947979,2,0.52019415882544,0.813059374227164
"jupb",4.19720042008417,5,0.521387439281729,0.814283294236217
"dla",4.193150300042,5,0.521955521390076,0.814305730256819
"alpk2",1.29821681375414,2,0.522511436744203,0.814305730256819
"npr1b",4.18568861370854,5,0.52300297699684,0.814305730256819
"gnl3",4.18396638392138,5,0.523244897401327,0.814305730256819
"zgc:110425",4.18248557269878,5,0.523452953051739,0.814305730256819
"barx1",3.18518727334285,4,0.527326774092209,0.819309072467425
"srgap1a",4.15347451126365,5,0.527537787814342,0.819309072467425
"si:ch211-194e15.5",2.2205732562643,3,0.52790745777624,0.819309072467425
"nav2a",4.14676739982706,5,0.528484522076504,0.819563887751453
"brip1",4.14237354172026,5,0.529105208241486,0.819885900358586
"rrm2",4.12865435128729,5,0.531045628733153,0.822250837001022
"chrm3a",3.15794971804646,4,0.531749438678182,0.822698858749955
"cldna",1.25296811620779,2,0.534467658604316,0.825960953778401
"CR354540.2",4.10187744429737,5,0.534843380082412,0.825960953778401
"galnt1",4.09630919658437,5,0.535634846007514,0.825960953778401
"klf7a",4.09563799692703,5,0.53573028962549,0.825960953778401
"CABZ01058261.1",4.09390380627684,5,0.535976928685563,0.825960953778401
"gfra2b",3.12635391469699,4,0.536907491019642,0.825960953778401
"msh6",4.08687853024814,5,0.536976657583738,0.825960953778401
"gpc1b",4.08287413723129,5,0.537546919316969,0.825960953778401
"tnks1bp1",1.24127057362391,2,0.537602797119241,0.825960953778401
"calb1",1.23684467577532,2,0.538793801981245,0.827150577674224
"zranb3",4.0691457556459,5,0.539504260092049,0.827601202691435
"pgfb",4.06308130642917,5,0.540370033100337,0.82828920131596
"CU459186.2",4.0444080780196,5,0.543040165922818,0.831260015671407
"CR847947.1",4.04367087623279,5,0.543145713010486,0.831260015671407
"wnt11",4.03828820436835,5,0.543916668129635,0.83179860264817
"sned1",1.21100474379079,2,0.545800163091888,0.83403643089869
"cad",4.0128033146129,5,0.547574061470035,0.836103470783091
"CU138547.1",4.00704706048134,5,0.548401791931882,0.836723717897606
"dlg2",1.19877211811759,2,0.5491486774776,0.837219757905557
"ccn5",2.11082286882101,3,0.549726328333979,0.837457223133498
"rnd3b",3.99109844208957,5,0.550698272954591,0.838294533600356
"CU179759.2",3.98715508387714,5,0.55126679054175,0.838516918946647
"fkbp16",3.97748321670316,5,0.552662366495012,0.839996016456813
"znfx1",1.17960038942768,2,0.554438053321966,0.840859848877552
"hist1h2a3.1",3.96342889687724,5,0.554693251669971,0.840859848877552
"gnao1a",3.96318246977793,5,0.554728892083702,0.840859848877552
"ptgs2a",3.96182569575401,5,0.554925139561508,0.840859848877552
"ccne1",3.92955570244205,5,0.55960222011372,0.847300081560438
"apln",3.92119653039138,5,0.560816697100857,0.84849172541555
"tbc1d10c",3.9182020875374,5,0.561252040601498,0.848503656202569
"tlx1",1.15047423830381,2,0.562571456523619,0.849851096803184
"plch2a",3.90008508615082,5,0.563889205677926,0.850622067121215
"tmem200a",2.03737226176017,3,0.564686296833673,0.850622067121215
"dapk2b",1.13957720340177,2,0.565645002452727,0.850622067121215
"g2e3",3.8878984859634,5,0.565666233051911,0.850622067121215
"CNNM4",1.13946673531577,2,0.565676246175966,0.850622067121215
"ogfrl1",3.88688678812424,5,0.565813868503871,0.850622067121215
"haus4",3.88351899766744,5,0.566305447503847,0.850622067121215
"rbfox1",1.13652105240482,2,0.566510011453021,0.850622067121215
"kcnd3",2.94379475268367,4,0.567274847960019,0.851126661527316
"sgip1b",1.1321827458496,2,0.567740192244156,0.851181481574509
"zgc:173552",3.85840645944379,5,0.569976901004874,0.853889923392208
"map2",3.85232391606687,5,0.57086772177726,0.854579508090392
"rab11fip5a",2.00465937543825,3,0.571440197093155,0.854791854732414
"top2a",3.83434051124492,5,0.573504982767381,0.857234481019015
"si:dkey-31j3.11",1.09932934265429,2,0.577143310635985,0.861398319759832
"fmnl1a",1.09927645772355,2,0.577158571929761,0.861398319759832
"ehd3",3.80585572658369,5,0.577692806770942,0.861547874861248
"CR848833.1",1.09384605778038,2,0.57872780229091,0.862443459119713
"si:dkey-246g23.2",2.87092522906329,4,0.579652849136087,0.862731779686624
"si:ch73-335l21.1",3.78877831514054,5,0.580209606925958,0.862731779686624
"otpb",2.86324875681177,4,0.580964935518388,0.862731779686624
"CU929160.1",3.78350617685554,5,0.58098750125246,0.862731779686624
"trhde.2.1",3.77838931170444,5,0.581742891511281,0.862731779686624
"negr1",3.77781221225639,5,0.581828112313393,0.862731779686624
"BX649276.1",1.0826945670735,2,0.581963653904478,0.862731779686624
"hbegfb",3.76147395348024,5,0.584242888451189,0.864903101431003
"emp3b",2.83967204140629,4,0.585004205509854,0.864903101431003
"mogat2",1.07174013974231,2,0.585159938558844,0.864903101431003
"grm6a",2.83867069383046,4,0.585176074780953,0.864903101431003
"cdkn2d",1.06591777651665,2,0.586865927429406,0.864903101431003
"si:dkey-261m9.12",3.74212639618392,5,0.587107599289141,0.864903101431003
"hs3st4",1.06309271287338,2,0.587695479973688,0.864903101431003
"fam117bb",3.73283664626505,5,0.588485054423655,0.864903101431003
"eda",1.05966644475895,2,0.58870314400104,0.864903101431003
"CT476811.1",3.73049384050399,5,0.588832637233117,0.864903101431003
"usp43a",3.72988140550485,5,0.588923512327843,0.864903101431003
"CABZ01057381.1",1.05844702079814,2,0.589062192807895,0.864903101431003
"BX088535.1",1.05823265857429,2,0.589125332532346,0.864903101431003
"BX323807.2",3.72291163209896,5,0.589958092757506,0.864903101431003
"fam83d",3.7228709698394,5,0.589964130648654,0.864903101431003
"c1qbp",3.71888692673889,5,0.590555831951043,0.865131606216103
"pdgfbb",3.71390124668397,5,0.591296615092028,0.865578009555808
"bmp5",1.90778162221958,3,0.591765783813128,0.865626441318393
"tspan18a",3.6843087315428,5,0.595700780669833,0.870740831833297
"cpne4a",1.02681907977994,2,0.598451651588302,0.87336534537198
"numa1",3.66425466268397,5,0.598692281355559,0.87336534537198
"CT868708.1",1.02560101406125,2,0.598816239320536,0.87336534537198
"chodl",2.75387879842539,4,0.59981997778481,0.874186972028522
"ror1",3.6528982840998,5,0.600388753954729,0.874373937344194
"chl1b",1.01469155143773,2,0.60209154584854,0.876210937323572
"BX548018.1",1.0057101795309,2,0.604801429961394,0.878859290200331
"sntb1",3.6209041776848,5,0.605177381174971,0.878859290200331
"hey1",3.62048891517663,5,0.605239622017055,0.878859290200331
"slc7a7",3.60940299790909,5,0.60690202908977,0.878932169269363
"fam149a",3.60690015917771,5,0.607277562573967,0.878932169269363
"dpyda.3",3.60637532464188,5,0.607356320372072,0.878932169269363
"sdk2a",1.83299221537284,3,0.607781911943504,0.878932169269363
"slc38a2",3.60278955456335,5,0.607894501590027,0.878932169269363
"myb",0.995336679389195,2,0.607946533202436,0.878932169269363
"cyp26c1",1.82772958757978,3,0.608919338115848,0.87969787930128
"skp2",3.59214817910566,5,0.609492592501839,0.879885669902654
"gria4a",3.58732541832151,5,0.610217323695979,0.880291706058516
"slc4a7",3.5696642196724,5,0.612873755521449,0.882230692663814
"kif2c",3.56834308528459,5,0.613072619899859,0.882230692663814
"CABZ01079281.1",3.56559462180331,5,0.613486400664031,0.882230692663814
"CU928117.1",3.56423747608416,5,0.613690752039273,0.882230692663814
"CR533571.1",0.975900568902109,2,0.613883391833995,0.882230692663814
"smurf2",3.56066938656815,5,0.614228119527149,0.882230692663814
"RTKN",3.55686682168679,5,0.614800966040282,0.882414980180737
"fbln7",0.968886980417075,2,0.616039933642229,0.883263993268204
"tp53i11b",3.54263089929028,5,0.616947077531542,0.883263993268204
"CABZ01010830.1",1.78601187962165,3,0.617983628270641,0.883263993268204
"angpt1",3.53338163838743,5,0.618342691353866,0.883263993268204
"CABZ01058647.1",0.961413019002655,2,0.618346369858824,0.883263993268204
"tnnt2a",1.78404249970972,3,0.618413608265833,0.883263993268204
"sptbn2",3.53165711095428,5,0.618603012174824,0.883263993268204
"ccl39.7",3.52934389866506,5,0.618952249186938,0.883263993268204
"pdcd11",3.52396659417973,5,0.619764320993639,0.883787483600843
"nhsl1b",3.51482449562944,5,0.621145689728813,0.884716783142217
"cntn4",3.50958093215945,5,0.621938409179948,0.884716783142217
"slc6a5",0.948666793609949,2,0.622299745231671,0.884716783142217
"tmem204",3.50605633036821,5,0.622471426597258,0.884716783142217
"wnt2bb",3.50491202258271,5,0.622644506826034,0.884716783142217
"samsn1a",2.60697503767676,4,0.625588024845077,0.888263397222803
"smarca4a",3.48150892024095,5,0.626187392906498,0.88847889558213
"glis1b",1.74654193774531,3,0.626636506637951,0.888481046911667
"ube2s",3.47406655232505,5,0.627315271679596,0.888765677469437
"cxcl14",2.59239725690131,4,0.628170505943321,0.888765677469437
"si:dkey-23i12.7",0.929803860598979,2,0.628196709231982,0.888765677469437
"CR318607.1",0.9284305332929,2,0.628628217212639,0.888765677469437
"twist1a",0.921358177425699,2,0.630855093437562,0.890645396325171
"cacna2d3",0.92135807080199,2,0.630855127069617,0.890645396325171
"si:dkey-85k7.7",1.72508084329797,3,0.631372221391865,0.890741904380136
"hapln1a",0.909430210501443,2,0.634628744592923,0.894109461300961
"KIRREL3.1",3.42071946454057,5,0.635416251656938,0.894109461300961
"srrt",3.41114670834706,5,0.636872814374439,0.894109461300961
"CU499336.2",0.901571341530649,2,0.637127382569458,0.894109461300961
"etv1",3.40820034143097,5,0.637321294929969,0.894109461300961
"pdzrn4",2.54073048681086,4,0.637357520185866,0.894109461300961
"dachc",2.54030331434986,4,0.637433692843425,0.894109461300961
"palm3",3.40557156487318,5,0.637721500360228,0.894109461300961
"si:ch211-160j14.2",0.897290227976728,2,0.63849265060157,0.894109461300961
"itgae.2",0.896673965997622,2,0.638689420287685,0.894109461300961
"si:ch211-214p13.9",2.53124802972492,4,0.639049226611571,0.894109461300961
"si:ch211-244b2.4",3.39558567487214,5,0.63924232214942,0.894109461300961
"slc25a15a",3.39047112133169,5,0.640021597549762,0.894109461300961
"nolc1",3.38430559486251,5,0.640961308613094,0.894109461300961
"mpped2a",3.38419015089988,5,0.640978907013522,0.894109461300961
"CT583650.1",0.888921681449995,2,0.641169875542607,0.894109461300961
"eya4",0.888152345038378,2,0.641416560651168,0.894109461300961
"pvrl2l",3.37306787210926,5,0.642674935307937,0.894553211314198
"CABZ01061591.1",3.37158221537209,5,0.642901561627287,0.894553211314198
"rgs18",0.882619279106253,2,0.643193517582794,0.894553211314198
"ca16b",3.3669124559778,5,0.643614020569887,0.894553211314198
"apoea",0.880149811557311,2,0.643988180840297,0.894553211314198
"pcolce2b",3.35933311577046,5,0.644770775419299,0.895013978466649
"si:ch211-266k2.1",1.65945805884612,3,0.645984484632402,0.896072118794772
"BX640512.3",0.870615445584356,2,0.647065519630079,0.896366040187849
"cabp5a",3.34408390392084,5,0.647099514150724,0.896366040187849
"hpdb",2.48013966319804,4,0.648195590231116,0.897258191498442
"dapp1",2.466857290596,4,0.650580178772427,0.899931466803671
"fam222a",0.856537483282636,2,0.651636269464766,0.900764620395237
"zgc:113625",3.30265802400676,5,0.653434764846189,0.902622135156356
"tpra",3.28839331973737,5,0.655619122878536,0.90446845955012
"kctd12.2",3.28797842401358,5,0.655682676721725,0.90446845955012
"CABZ01068358.1",3.28497460435895,5,0.656142837008988,0.904474674626974
"slc23a2",3.27103350393873,5,0.658279273933325,0.906789978318979
"iqgap1",3.2637339334406,5,0.659398409855029,0.907701694564655
"stard13b",2.41364619768678,4,0.660162587659684,0.907837819928688
"tyrp1b",0.829782804831597,2,0.660411995958199,0.907837819928688
"nfatc2a",3.25105507123067,5,0.661343053354564,0.908488554262152
"si:ch211-261a10.5",0.818654472930384,2,0.66409688004579,0.911219641320843
"cebpa",2.39102787440766,4,0.664249280096352,0.911219641320843
"fstl1a",3.22839955027968,5,0.664820227069048,0.911373032273522
"cacna2d2a",3.224129371666,5,0.665475934831635,0.911642326184123
"strc1",0.812664429990653,2,0.666088845960919,0.911852661539603
"lrrc4ca",3.20885674409953,5,0.667821909399799,0.913595100040386
"dnajc21",3.20547890098469,5,0.668340928261669,0.913675442561579
"si:ch211-113a14.24",3.17326860582919,5,0.673292866011278,0.91945449258611
"osr1",2.33658244741784,4,0.674116846137353,0.91945449258611
"peak1",3.16758668884393,5,0.674166864661985,0.91945449258611
"ptprfb",3.16505797820995,5,0.674555876176522,0.91945449258611
"si:ch211-1e14.1",3.16292369638415,5,0.674884229570762,0.91945449258611
"gp1bb",2.32835032316586,4,0.675612318735334,0.919815125301535
"fosb",2.32075911926963,4,0.676992129749443,0.921061944861305
"ptprua",3.14566597202903,5,0.677539926653603,0.921175859183152
"selp",3.14176700933173,5,0.678140067998522,0.921360735781702
"zgc:158689",3.13599788181048,5,0.679028167799126,0.92168005021089
"si:dkey-108k21.10",3.13266259267203,5,0.679541653358989,0.92168005021089
"thsd7aa",0.772007262749602,2,0.679768057183246,0.92168005021089
"gfi1ab",1.5052749049987,3,0.68105342123712,0.922438162584844
"serpine1",3.12142871217682,5,0.681271430915928,0.922438162584844
"tnc",3.11756882518818,5,0.681865859980526,0.922438162584844
"itga3a",3.11465610438546,5,0.682314452581518,0.922438162584844
"hist1h2a11.2",3.10962003408079,5,0.683090121900288,0.922438162584844
"pcdh15b",3.10945582431447,5,0.683115415113209,0.922438162584844
"si:dkey-178k16.1",0.757591316757085,2,0.684685508119477,0.923430748594092
"inpp4b",3.09864417832403,5,0.68478088762242,0.923430748594092
"EML5",0.754518418742994,2,0.685738301062794,0.924094044541511
"olfm2a",3.0874100386079,5,0.686511746105974,0.924508694722088
"CABZ01059403.1",0.749274036191175,2,0.687538797644945,0.924855748416159
"ckbb",2.26172288032028,4,0.687746402374123,0.924855748416159
"mxd3",3.07646378929547,5,0.688198513991292,0.924855748416159
"dub",0.746093185804325,2,0.688633146679639,0.924855748416159
"arhgef4",3.06731798077443,5,0.689608019323306,0.925538822418365
"zgc:194398",3.05950992601322,5,0.690811469532725,0.926527545285445
"ppp1r9alb",3.05032857092677,5,0.692226701618442,0.927439710214324
"hist1h4l.8",3.04903554372029,5,0.692426020421979,0.927439710214324
"ntn5",3.0332474649292,5,0.694859887299018,0.928588123487321
"si:ch211-254n4.3",0.725828180195328,2,0.695646193828628,0.928588123487321
"SYNDIG1",0.72553936915656,2,0.695746656232044,0.928588123487321
"anxa1c",0.723577654956075,2,0.696429419071429,0.928588123487321
"olfm1b",3.02159125336748,5,0.696656932266809,0.928588123487321
"slc14a2",0.722628620598238,2,0.696759965213392,0.928588123487321
"tiparp",3.01975435835429,5,0.69694013529921,0.928588123487321
"AL929378.2",2.21094574226023,4,0.697025845841868,0.928588123487321
"adora2ab",1.42725775657434,3,0.699157984125353,0.930235169714305
"nrxn3a",1.42708022975563,3,0.699199432349493,0.930235169714305
"gata5",2.99320620225248,5,0.701033304511475,0.932050307739637
"si:ch211-197h24.8",1.41424481666796,3,0.702199090455658,0.932477387065487
"pygl",0.706675888359574,2,0.70233980161873,0.932477387065487
"paqr5a",0.705468824281581,2,0.702763814130966,0.932477387065487
"pvalb3",1.40796557843954,3,0.703668622150312,0.932687998686811
"ndst3",2.97485729479789,5,0.703862278102188,0.932687998686811
"UNC13B",2.96685201820601,5,0.705096445790389,0.933700096660388
"grhl1",0.693021145007742,2,0.707151342887439,0.935633240962333
"abhd15a",2.94757030061642,5,0.708068841567045,0.935633240962333
"si:ch211-263k4.2",2.94750568891826,5,0.708078801108452,0.935633240962333
"rgs13",2.94414013343914,5,0.708597575065062,0.935633240962333
"efnb2a",2.94209346410895,5,0.708913045041486,0.935633240962333
"si:dkey-71h2.2",2.93470215489514,5,0.710052273750857,0.93651412850196
"tppp3",1.37197006284622,3,0.712118054895725,0.938615098916343
"brsk2b",0.67459704727983,2,0.713695753044579,0.938717097572679
"ppap2d",2.91031187511129,5,0.713810844357446,0.938717097572679
"BX547928.1",0.673465610058748,2,0.714099618240599,0.938717097572679
"klf1",0.672450988389085,2,0.714461980621491,0.938717097572679
"ctcf",2.90544962199236,5,0.714559966968422,0.938717097572679
"irs2b",2.88963789313285,5,0.716995638583801,0.940296572564145
"twistnb",2.88927157701624,5,0.717052058385667,0.940296572564145
"cadm4",2.10036273542036,4,0.717305745187298,0.940296572564145
"si:ch211-185a18.2",2.88117503482654,5,0.718298979698452,0.940296572564145
"si:dkey-172j4.3",2.09030860784033,4,0.719153061356151,0.940296572564145
"CABZ01050944.1",2.08848038074122,4,0.719489018850214,0.940296572564145
"ca14",1.34050372120715,3,0.719538268980855,0.940296572564145
"tiam1a",2.87129080260587,5,0.719820933492736,0.940296572564145
"tubb5",2.86883751801221,5,0.720198634042821,0.940296572564145
"CR847968.1",2.8641167740373,5,0.720925366081749,0.940296572564145
"tpx2",2.86335869668405,5,0.721042060329101,0.940296572564145
"MDFI",2.8607300051277,5,0.721446690183976,0.940296572564145
"hdac4",2.85250529888559,5,0.722712535135751,0.94132833480608
"itga8",2.84914078594557,5,0.723230282633825,0.941384990838126
"BX296552.2",0.644434980917667,2,0.724540592526603,0.941454843601154
"cd7al",2.83917670407778,5,0.724763329003661,0.941454843601154
"adarb1a",2.83747387159006,5,0.725025279649374,0.941454843601154
"tprg1",0.642667762828306,2,0.725181086078672,0.941454843601154
"si:dkey-23a13.22",2.82883489963243,5,0.726354032862027,0.941802266729773
"nfkb2",2.8285514950241,5,0.726397617311477,0.941802266729773
"cntn3a.1",2.81160372345875,5,0.729003290571336,0.944563663044453
"CU466287.2",0.628904005765928,2,0.730188906066326,0.945075528534974
"mmp25a",0.628461283001266,2,0.730350559583199,0.945075528534974
"met",2.79353103034796,5,0.731780284202142,0.946262923912073
"hist1h4l.6",2.79065794313673,5,0.732221587470501,0.946262923912073
"wscd2",2.77414232542994,5,0.734757425729462,0.948387523006831
"si:dkey-220k22.1",2.77372706662693,5,0.734821163921665,0.948387523006831
"iqsec2a",0.613218757588472,2,0.735938017763906,0.948719981553708
"srrm4",0.611193373156707,2,0.736683673962256,0.948719981553708
"hist1h2a11.4",2.7556999455031,5,0.737587082145752,0.948719981553708
"slc43a2b",2.75211062136615,5,0.738137537384902,0.948719981553708
"osr2",1.98149075419306,4,0.739163419020008,0.948719981553708
"sema4ba",2.74532442457568,5,0.739178017625675,0.948719981553708
"atp8b2",1.25773933826387,3,0.739191895089764,0.948719981553708
"CR774179.2",1.98042371139811,4,0.739359681617845,0.948719981553708
"adgrb1a",2.74392085401047,5,0.739393176758087,0.948719981553708
"gfra4b",2.74088698877218,5,0.739858202239365,0.948719981553708
"CT025912.2",1.97363386606889,4,0.740608520244981,0.948768551664831
"si:ch211-227m13.1",2.73440178762228,5,0.74085201767279,0.948768551664831
"cldn5a",2.72283726475128,5,0.742623424528403,0.94979232789674
"cenpi",2.72084046476219,5,0.742929182070844,0.94979232789674
"zbtb20",2.71981041908189,5,0.743086894319212,0.94979232789674
"cryba1l1",2.71104309237413,5,0.744428934237203,0.950675404498878
"nol4lb",2.709038835387,5,0.744735644330355,0.950675404498878
"tmsb",2.70076600772245,5,0.746001277488898,0.951679007593485
"slc45a1",0.578948045067401,2,0.748657240876531,0.952870149499382
"si:ch73-233f7.1",0.578255047795324,2,0.748916694536928,0.952870149499382
"taok3a",2.68117427097212,5,0.748996209091283,0.952870149499382
"ugt5c1",0.577958630369021,2,0.749027698742175,0.952870149499382
"cyp2p7",0.574073203737349,2,0.750484259208053,0.952870149499382
"im:7152348",0.573312880788516,2,0.750769618648456,0.952870149499382
"efnb1",2.66786391984236,5,0.751028948819355,0.952870149499382
"aspm",2.6656934017048,5,0.751360269878705,0.952870149499382
"card11",1.20646966155354,3,0.751453041471235,0.952870149499382
"slc1a5",2.66323590840237,5,0.751735342123945,0.952870149499382
"si:ch211-51a6.2",2.65149279479065,5,0.753526809376677,0.953939232191092
"en2a",1.19759618816901,3,0.753580902606813,0.953939232191092
"si:dkeyp-14d3.1",2.64825518416346,5,0.754020481263387,0.953939232191092
"btbd11b",1.89794732830084,4,0.754522065346613,0.953965795995558
"si:ch211-176g6.2",0.561458236182132,2,0.755232886700384,0.954256702800931
"si:ch73-315f9.2",1.88901867716905,4,0.75616198383721,0.95473777503881
"rdh5",0.556832379188649,2,0.75698170803543,0.95473777503881
"ctss2.1",1.18311609219072,3,0.757056553103822,0.95473777503881
"olfml2a",2.62514048085408,5,0.757541870059055,0.954743245756967
"CR556696.1",1.17191429398581,3,0.759748001696095,0.956916106197176
"usp36",2.60564386976192,5,0.76050756518803,0.957265388014102
"prom1b",1.86139709456553,4,0.761232332889902,0.957277681041437
"CU075735.2",1.85812722760278,4,0.761832241674637,0.957277681041437
"itgb3a",0.54371167777812,2,0.761964098763461,0.957277681041437
"atrx",2.57391622116691,5,0.765324308100713,0.960891050967689
"lpar3",1.82913938683436,4,0.76714703142707,0.962570706310199
"calcoco1b",0.526953899723861,2,0.768375333392632,0.963502865940855
"si:dkey-108k21.14",2.54898424264447,5,0.769100552537464,0.963803407062416
"hoxc13b",0.523605966598299,2,0.769662645166224,0.96389927486117
"CR762483.1",2.5258775430368,5,0.772592918734656,0.965856145812934
"epha3",0.512681619027057,2,0.773878178798085,0.965856145812934
"mylka",2.51714976824497,5,0.773910096172674,0.965856145812934
"cers6",1.79202216655757,4,0.773941620574144,0.965856145812934
"col11a1b",2.51484298595824,5,0.774258047696397,0.965856145812934
"adgra1a",0.509282564569255,2,0.775194524100303,0.965856145812934
"tnn",2.50575398897682,5,0.775628260700091,0.965856145812934
"syt6a",2.50326975536659,5,0.776002559140753,0.965856145812934
"ccl25b",2.50263142738538,5,0.776098720875964,0.965856145812934
"lrrc38b",2.50202734393903,5,0.776189718182257,0.965856145812934
"cpne5b",0.50571757669673,2,0.776577535877805,0.965856145812934
"INSYN2A",2.48599054369573,5,0.778603429379367,0.967769447287442
"mctp1a",2.47140773323049,5,0.780794832067555,0.969885945966268
"CR628324.1",1.08144890691822,3,0.781554173041276,0.969979730631385
"ephb2b",2.46439370350819,5,0.781847641818749,0.969979730631385
"cpeb3",2.45212880482176,5,0.783686674888322,0.971400559228809
"lrmda",2.4440959188365,5,0.784889787590419,0.971400559228809
"lpin1",1.73153810908079,4,0.784981031835558,0.971400559228809
"mlsl",0.483212378917838,2,0.785365401833785,0.971400559228809
"si:dkey-189h5.6",1.06537015553364,3,0.78543974688274,0.971400559228809
"serpind1",0.477380390281971,2,0.787658865120876,0.973538510127609
"zfhx3",2.41801145079191,5,0.788788875823379,0.973889792902177
"rundc3aa",1.70986795663453,4,0.788924325937884,0.973889792902177
"lzts3b",1.04549050453456,3,0.790246442456716,0.974915592465246
"si:dkey-65b12.6",2.40194507007254,5,0.791184426079165,0.975445345369349
"cavin4a",0.467249915464728,2,0.791658665687668,0.975445345369349
"si:ch211-1a19.3",2.39179019748713,5,0.792696091625573,0.975970727682976
"igsf3",2.38925606460383,5,0.793073022828153,0.975970727682976
"arhgap11a",2.38598034573572,5,0.79356007782384,0.975970727682976
"SRCIN1",2.37851002046879,5,0.794670044116891,0.976245178592238
"pik3r6a",2.37725164340081,5,0.794856911914212,0.976245178592238
"tnika",2.37275995407047,5,0.795523671834258,0.976245178592238
"arl13a",1.02088680693468,3,0.796198142930795,0.976245178592238
"cep131",2.36791593361597,5,0.796242289239715,0.976245178592238
"hey2",1.66108926137621,4,0.797773069755097,0.976990797442592
"sema3gb",2.35361137196345,5,0.798361664631961,0.976990797442592
"si:ch211-225p5.8",0.447363873029704,2,0.799569407762131,0.976990797442592
"ccbe1",2.34455445705679,5,0.79970140106884,0.976990797442592
"grm3",2.34340564674517,5,0.79987121729922,0.976990797442592
"prkceb",2.34138565289714,5,0.800169744882961,0.976990797442592
"aldh1a2",2.33749275936827,5,0.800744822075779,0.976990797442592
"CABZ01001434.1",0.444318264169905,2,0.800787923143122,0.976990797442592
"ncf2",0.441402175349217,2,0.801956359107098,0.977232418655866
"tbx20",2.32521293379538,5,0.802556769058851,0.977232418655866
"efcab11",2.32457194133991,5,0.802651262582911,0.977232418655866
"apoa1a",2.32250978100796,5,0.802955201424543,0.977232418655866
"si:dkey-28k24.2.1",0.437642788950537,2,0.803465208664343,0.977253945587452
"enah",0.435669539878242,2,0.804258318339549,0.977619572507045
"igsf21a",0.433963710483857,2,0.804944574697064,0.977854945393924
"CU062632.1",2.30208887263434,5,0.805960022230143,0.97806481679312
"tspan33a",2.30111705283165,5,0.806102791069795,0.97806481679312
"afap1",2.29448257113628,5,0.807076889847811,0.978648519455043
"antxr2b",2.28835479690982,5,0.807975710036589,0.979140283530299
"ptx4",0.424315584500362,2,0.808837059276985,0.97958606629946
"rfx2",2.26659832264789,5,0.811159967601956,0.980706563293341
"zhx2b",0.417890702308706,2,0.811439578668039,0.980706563293341
"rbp1.1",2.26380875909324,5,0.811567444679477,0.980706563293341
"fgfrl1a",2.26263748244502,5,0.81173848034809,0.980706563293341
"nat8l",2.24830616490254,5,0.813828549045265,0.982427872945425
"plcd4a",0.411213759231392,2,0.814153073549231,0.982427872945425
"si:dkey-108k21.19",2.24063632028208,5,0.814945066252191,0.982674092813794
"ncam1a",2.23787131671882,5,0.815347219579002,0.982674092813794
"magixa",1.55449854730593,4,0.816945857247393,0.984003353541308
"tmtc1",0.400608944353159,2,0.818481510289232,0.984749302814524
"muc5.2",0.400423622680484,2,0.818557354984365,0.984749302814524
"cxcl8b.1",1.53975706631276,4,0.819576435491785,0.984892282785234
"hist1h2a1",2.20430144875775,5,0.820214409184399,0.984892282785234
"ttn.2",2.20322021790873,5,0.820370692760109,0.984892282785234
"camk2d1",1.53109408480426,4,0.821119635418616,0.984892282785234
"myo1b",2.1977767298681,5,0.821157041818419,0.984892282785234
"fstb",1.52458758628515,4,0.822277342595295,0.985345250077447
"psme1",0.390746734450814,2,0.822527495908479,0.985345250077447
"sema3c",0.382703941337576,2,0.825841864877669,0.987120195421383
"si:ch211-222n4.2",1.50361061592959,4,0.826001700111945,0.987120195421383
"dph1",2.16291148678506,5,0.82617477077894,0.987120195421383
"sp100.2",0.38082868125729,2,0.826616562151547,0.987120195421383
"nitr3b",2.15900581415112,5,0.826734796595621,0.987120195421383
"myo1g",0.379918364697978,2,0.826992889161592,0.987120195421383
"hk2",1.48519439253668,4,0.829260819100048,0.989116726580972
"KCNB2",1.47654091992919,4,0.830788665790056,0.989116726580972
"six4a",0.370379079786555,2,0.830946771362783,0.989116726580972
"myl4",1.47257113586909,4,0.831488785454408,0.989116726580972
"myo1hb",1.47083567806303,4,0.831794698505376,0.989116726580972
