"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","group"
"jmjd7",0.409177846302659,-0.702356862330367,0.014,0.01,1,"LEC__preLEC"
"ece2b",0.409422432834486,-0.223824462071529,0.021,0.017,1,"LEC__preLEC"
"bbs12",0.409666424918964,-0.522616369069401,0.014,0.01,1,"LEC__preLEC"
"znf1153.1",0.410033086447958,-0.43500699315844,0.014,0.01,1,"LEC__preLEC"
"slc25a16",0.410767004077124,-0.400780748851273,0.034,0.028,1,"LEC__preLEC"
"ndnf",0.410942998681672,0.0392551002679644,0.05,0.043,1,"LEC__preLEC"
"ect2",0.411157991449772,0.136553974976835,0.017,0.013,1,"LEC__preLEC"
"rab14l",0.413559672315216,-0.375534528311256,0.024,0.019,1,"LEC__preLEC"
"cdc45",0.413652110518489,-0.376035812177497,0.024,0.019,1,"LEC__preLEC"
"rasgef1ba",0.413950852310523,-0.199641935045385,0.079,0.069,1,"LEC__preLEC"
"mlec",0.415176231563271,-0.194043687146118,0.036,0.03,1,"LEC__preLEC"
"nucb2a",0.415240213113657,-0.136400866905246,0.601,0.492,1,"LEC__preLEC"
"zic2b",0.4157363687214,-1.28751648233178,0.008,0.01,1,"LEC__preLEC"
"tnn",0.416095909254913,-0.169929924702228,0.027,0.022,1,"LEC__preLEC"
"zgc:173624",0.416441124650072,0.168141567286807,0.013,0.01,1,"LEC__preLEC"
"kif23",0.416667214410258,-0.489054021336159,0.021,0.017,1,"LEC__preLEC"
"dct",0.416710358960901,-0.922103647440397,0.008,0.01,1,"LEC__preLEC"
"march2",0.416714595046643,-0.227962892397237,0.036,0.03,1,"LEC__preLEC"
"CR388166.2",0.416962107683786,-0.400988483234283,0.034,0.028,1,"LEC__preLEC"
"pdlim5b",0.417545580598881,-0.336337245697088,0.024,0.019,1,"LEC__preLEC"
"cdh1",0.417685693898826,-1.17936688023795,0.008,0.01,1,"LEC__preLEC"
"AL928854.1",0.418324189200875,-0.0374216564802374,0.02,0.016,1,"LEC__preLEC"
"znf989",0.418662370906244,-1.02253684211656,0.008,0.01,1,"LEC__preLEC"
"aurkb",0.418738053812204,-0.469672590144111,0.056,0.048,1,"LEC__preLEC"
"cratb",0.418803026000001,-0.245990381698699,0.039,0.033,1,"LEC__preLEC"
"znf646",0.419003543287779,-0.478253629544366,0.059,0.051,1,"LEC__preLEC"
"serpine2",0.419094974078511,-0.248296070689022,0.115,0.101,1,"LEC__preLEC"
"ezh1",0.419640392346916,-0.761997036108534,0.008,0.01,1,"LEC__preLEC"
"abi2a",0.419873464021943,-0.250630468233345,0.013,0.01,1,"LEC__preLEC"
"C5H12orf65",0.420109982218702,-0.536249263844893,0.06,0.051,1,"LEC__preLEC"
"cep162",0.420383368966253,-0.154897859552857,0.013,0.01,1,"LEC__preLEC"
"st8sia6",0.420782930837305,-0.350724211468651,0.036,0.03,1,"LEC__preLEC"
"tmem230b",0.421179268533071,-0.566696703189858,0.04,0.034,1,"LEC__preLEC"
"efs",0.42138621170215,-0.94618547752022,0.018,0.021,1,"LEC__preLEC"
"rabl6a",0.42187126570419,-0.399590123663295,0.027,0.022,1,"LEC__preLEC"
"BX548015.2",0.421915264380977,-0.125328643363947,0.013,0.01,1,"LEC__preLEC"
"tmem60",0.422024600422598,-0.454591351700719,0.052,0.045,1,"LEC__preLEC"
"tuba2",0.422061084989941,-0.855204351015148,0.018,0.021,1,"LEC__preLEC"
"rsrp1",0.42224675388151,-0.667230289565216,0.064,0.069,1,"LEC__preLEC"
"slc52a2",0.422682437792842,-0.373657165597719,0.013,0.01,1,"LEC__preLEC"
"zgc:103508",0.422690219608706,-0.593009343409214,0.017,0.013,1,"LEC__preLEC"
"cxcr3.3",0.423066330715084,-0.0225568007657442,0.013,0.01,1,"LEC__preLEC"
"nol4la",0.423444598750734,-0.443268981078126,0.042,0.036,1,"LEC__preLEC"
"fzd7b",0.423643427915013,-0.400419139962353,0.089,0.078,1,"LEC__preLEC"
"arntl2",0.424456634072323,-0.4104568395221,0.046,0.039,1,"LEC__preLEC"
"bmp2b",0.425791525356287,-0.318230811710992,0.02,0.016,1,"LEC__preLEC"
"rnd3b",0.426972733047053,-0.829557010805015,0.019,0.023,1,"LEC__preLEC"
"kat5a",0.427016065768506,-0.32507688151478,0.033,0.028,1,"LEC__preLEC"
"tmem230a",0.427246795991024,-0.261459626395087,0.023,0.019,1,"LEC__preLEC"
"im:6904045",0.427611443582678,-0.45813075429009,0.04,0.034,1,"LEC__preLEC"
"tspan13b",0.427628789991049,-0.42464350382449,0.042,0.036,1,"LEC__preLEC"
"zgc:101130",0.427840863452707,-0.36901556459109,0.065,0.056,1,"LEC__preLEC"
"ptgesl",0.428285791135159,-0.499447432948419,0.073,0.063,1,"LEC__preLEC"
"eef1db",0.42829696278294,-0.074306693098309,0.844,0.771,1,"LEC__preLEC"
"col27a1b",0.429107255651084,-0.461695812834073,0.013,0.01,1,"LEC__preLEC"
"afp4.1",0.429580252493949,-0.959240982497525,0.009,0.012,1,"LEC__preLEC"
"myl9a",0.429789534237964,-0.464683493904327,0.275,0.256,1,"LEC__preLEC"
"cabin1",0.430083699754702,-0.552529330476558,0.04,0.034,1,"LEC__preLEC"
"azin1a",0.430398033800714,0.0651215972367414,0.016,0.013,1,"LEC__preLEC"
"frem1b",0.430427490313071,-0.337308087104855,0.157,0.138,1,"LEC__preLEC"
"si:dkey-21c1.8",0.430563138042367,-0.262589040995478,0.038,0.033,1,"LEC__preLEC"
"pik3cd",0.431022749210176,-0.730740679114376,0.009,0.012,1,"LEC__preLEC"
"cox7b",0.431667977575221,-0.0529175569703506,0.685,0.579,1,"LEC__preLEC"
"GPR89B",0.432972599876779,-0.407270476337357,0.02,0.016,1,"LEC__preLEC"
"CU693494.2",0.432994310666739,-1.14871377227776,0.009,0.012,1,"LEC__preLEC"
"samm50l",0.433122389551486,-0.346875554448123,0.035,0.03,1,"LEC__preLEC"
"nxnl2",0.434701443756052,0.472603476142358,0.012,0.009,1,"LEC__preLEC"
"dnm2a",0.434708418446426,-0.429329556244897,0.039,0.033,1,"LEC__preLEC"
"dok1b",0.436563646180401,-0.213393661017285,0.071,0.062,1,"LEC__preLEC"
"mettl7a.1",0.43840979278784,-0.540986519413304,0.009,0.012,1,"LEC__preLEC"
"mtmr10",0.43879562906726,0.119476573908581,0.012,0.009,1,"LEC__preLEC"
"tpst1",0.438854999654676,-0.297373838807243,0.125,0.109,1,"LEC__preLEC"
"akap17a",0.439134923159083,-0.379443623525032,0.077,0.067,1,"LEC__preLEC"
"st7",0.439772459249738,-0.180031951242869,0.044,0.037,1,"LEC__preLEC"
"tomm20b",0.440889183830188,-0.0779456305672099,0.631,0.523,1,"LEC__preLEC"
"gpr85",0.440980588094232,-0.196685782733272,0.016,0.013,1,"LEC__preLEC"
"emid1",0.441452347592728,-0.475104652579007,0.118,0.122,1,"LEC__preLEC"
"atcaya",0.441694962331533,-0.0993485771103995,0.012,0.009,1,"LEC__preLEC"
"abraxas1",0.441708691892233,-0.416733648308167,0.032,0.027,1,"LEC__preLEC"
"otofa",0.442100390491968,-0.0375835825506901,0.012,0.009,1,"LEC__preLEC"
"tyms",0.442105683187385,-0.360922512851382,0.071,0.062,1,"LEC__preLEC"
"SGMS1",0.44213072867251,-0.478022876838691,0.054,0.046,1,"LEC__preLEC"
"BX510992.1",0.442506031535428,-0.119762543385483,0.012,0.009,1,"LEC__preLEC"
"mfap2",0.442931041181656,-0.480517345670516,0.137,0.137,1,"LEC__preLEC"
"adora2b",0.442963624783549,-0.274970592271942,0.047,0.04,1,"LEC__preLEC"
"rfng",0.443047217277403,-0.59442475858799,0.012,0.009,1,"LEC__preLEC"
"pcdh18b",0.443182572803942,-0.22088669930107,0.012,0.009,1,"LEC__preLEC"
"gulp1a",0.44341607456615,-0.322878847755808,0.019,0.015,1,"LEC__preLEC"
"PDCL3",0.444011614362305,-0.247956033798234,0.041,0.035,1,"LEC__preLEC"
"si:dkey-154p10.3",0.444188138301136,-0.14926327992992,0.022,0.018,1,"LEC__preLEC"
"atxn7l2a",0.444986354965046,-0.318099074562351,0.052,0.045,1,"LEC__preLEC"
"gask1a",0.445148998907486,-0.825998609793969,0.026,0.03,1,"LEC__preLEC"
"trpm7",0.445351473023064,-0.171232119850727,0.012,0.009,1,"LEC__preLEC"
"zeb1a",0.445618298440945,-0.571101717102799,0.038,0.033,1,"LEC__preLEC"
"efnb2b",0.445907991543103,-0.396018461113046,0.088,0.077,1,"LEC__preLEC"
"CR933559.1",0.446166367794016,-0.646689217157007,0.012,0.009,1,"LEC__preLEC"
"zbtb10",0.447074616691635,-0.304720839475238,0.022,0.018,1,"LEC__preLEC"
"pclaf",0.447157456992647,-0.197293738882988,0.065,0.057,1,"LEC__preLEC"
"ITPRIP",0.447715593354475,-0.38818424541756,0.019,0.015,1,"LEC__preLEC"
"si:ch211-178n15.1",0.447964132915172,-0.288881580520383,0.061,0.053,1,"LEC__preLEC"
"romo1",0.447969288996651,-0.142480765110857,0.7,0.612,1,"LEC__preLEC"
"apooa",0.447981958551582,-0.410970678961313,0.028,0.024,1,"LEC__preLEC"
"golim4a",0.447982798972039,-0.388669405242974,0.055,0.048,1,"LEC__preLEC"
"itpr2",0.448022500520589,-0.410797813792955,0.022,0.018,1,"LEC__preLEC"
"apoa1b",0.448070105416717,-0.204756410552777,0.028,0.024,1,"LEC__preLEC"
"crabp1b",0.448275285265625,-1.08956095272027,0.012,0.015,1,"LEC__preLEC"
"gys1",0.448521846567578,-0.272094669492728,0.022,0.018,1,"LEC__preLEC"
"ehbp1l1a",0.448933403766295,-0.00146602360468862,0.018,0.015,1,"LEC__preLEC"
"myct1a",0.449724720554556,-0.0682649214701092,0.805,0.701,1,"LEC__preLEC"
"thap12a",0.449859386194861,-0.405770167519189,0.069,0.06,1,"LEC__preLEC"
"crygm2d12",0.450050372178372,-1.00367054141204,0.012,0.015,1,"LEC__preLEC"
"ada2a",0.45041908538339,-0.344748862416814,0.035,0.029,1,"LEC__preLEC"
"klhl17",0.45044724856668,-0.118723253196667,0.015,0.012,1,"LEC__preLEC"
"mfap5",0.451310157045348,-0.965795383461462,0.014,0.017,1,"LEC__preLEC"
"si:dkeyp-67f1.1",0.451574687516941,-0.424755038569393,0.022,0.018,1,"LEC__preLEC"
"klhl26",0.452268545835154,-0.136862411267241,0.015,0.012,1,"LEC__preLEC"
"zfyve21",0.452591143241349,-0.242412232199877,0.382,0.314,1,"LEC__preLEC"
"dpysl5a",0.452754927026396,-0.274305522665427,0.015,0.012,1,"LEC__preLEC"
"CABZ01079241.1",0.452876568467184,-0.342249514759508,0.015,0.012,1,"LEC__preLEC"
"boc",0.452885335545991,-0.336988227930197,0.072,0.063,1,"LEC__preLEC"
"map1aa",0.45349347640315,-0.704227779693251,0.012,0.015,1,"LEC__preLEC"
"zgc:113443",0.453606804545934,-0.199563024197037,0.015,0.012,1,"LEC__preLEC"
"cbx3b",0.453790031040432,-0.42606996443691,0.053,0.046,1,"LEC__preLEC"
"BX855614.4",0.453849152345959,0.255308435134837,0.012,0.009,1,"LEC__preLEC"
"rgcc",0.454623947843085,-0.0418731411851738,0.264,0.241,1,"LEC__preLEC"
"dcaf12",0.455450595471704,-0.199693747092507,0.018,0.015,1,"LEC__preLEC"
"wipf2b",0.455862541524665,-0.665999231472325,0.015,0.012,1,"LEC__preLEC"
"far1",0.458172457284427,-0.299957690740145,0.018,0.015,1,"LEC__preLEC"
"zgc:123010",0.45834241263804,-0.241894887195364,0.094,0.083,1,"LEC__preLEC"
"exoc3l2b",0.458714904867006,-0.50922909885826,0.095,0.083,1,"LEC__preLEC"
"sirt7",0.458951804457154,-0.176651246111302,0.018,0.015,1,"LEC__preLEC"
"rpz5",0.459157682409751,-0.925335039285233,0.015,0.019,1,"LEC__preLEC"
"irak3",0.45938728740115,-0.0123805940718364,0.012,0.009,1,"LEC__preLEC"
"fam151b",0.459843395884267,-0.395262051554156,0.018,0.015,1,"LEC__preLEC"
"igfbp2a",0.459982227610407,-0.189339789543474,0.022,0.018,1,"LEC__preLEC"
"ppiaa",0.460029319722156,-0.0192875117778017,0.992,0.993,1,"LEC__preLEC"
"sfswap",0.46023633962501,-0.249082260017828,0.062,0.055,1,"LEC__preLEC"
"fam120a",0.46066370157541,-0.348866369314948,0.079,0.069,1,"LEC__preLEC"
"slc16a5a",0.46140396536871,-0.399948148025607,0.034,0.029,1,"LEC__preLEC"
"si:ch211-266i6.3",0.461527375552915,0.136833583679547,0.012,0.009,1,"LEC__preLEC"
"pon3.2.1",0.462078196516247,-0.280591012719931,0.329,0.274,1,"LEC__preLEC"
"ppie",0.462155537971957,-0.198074115259334,0.031,0.026,1,"LEC__preLEC"
"hbegfb",0.463529805276075,-0.458695210762856,0.012,0.009,1,"LEC__preLEC"
"im:7140055",0.463868363930476,-0.371516707253334,0.034,0.029,1,"LEC__preLEC"
"tnni4b.2",0.464676219008672,-0.550956350647581,0.012,0.009,1,"LEC__preLEC"
"gmcl1",0.464922901533889,-0.28963683975726,0.028,0.023,1,"LEC__preLEC"
"mecp2",0.465393530254912,-0.396381894892189,0.012,0.009,1,"LEC__preLEC"
"pex12",0.465550026231019,-0.372951845810229,0.018,0.015,1,"LEC__preLEC"
"edn2",0.465693107811087,-0.251223325739598,0.027,0.023,1,"LEC__preLEC"
"ppiab",0.465905947517172,-0.0451226927376718,0.988,0.974,1,"LEC__preLEC"
"si:dkey-287g12.6",0.466191140941869,-0.228089339410783,0.054,0.047,1,"LEC__preLEC"
"TRAPPC9",0.46769305202465,-0.912457259617607,0.008,0.011,1,"LEC__preLEC"
"ccnb3",0.467980934293932,-0.909728664749363,0.008,0.011,1,"LEC__preLEC"
"oaz2b",0.468602037299436,-0.703507646764392,0.038,0.043,1,"LEC__preLEC"
"sox3",0.468774358134208,-0.120059641749109,0.033,0.028,1,"LEC__preLEC"
"dffb",0.469462776776428,-0.320790021394478,0.042,0.036,1,"LEC__preLEC"
"acox3",0.469566040097124,-0.889372959128791,0.008,0.011,1,"LEC__preLEC"
"deptor",0.470507261001527,-0.400238156783137,0.031,0.026,1,"LEC__preLEC"
"zgc:162730",0.471311321638777,-0.107814344721469,0.47,0.412,1,"LEC__preLEC"
"osgepl1",0.471358142213259,0.0256046561343419,0.015,0.012,1,"LEC__preLEC"
"znf740b",0.47142559185132,-1.08392821747405,0.024,0.028,1,"LEC__preLEC"
"st8sia1",0.47148557983125,0.094412562499536,0.015,0.012,1,"LEC__preLEC"
"mfsd4aa",0.472633372932626,-0.259760036057102,0.015,0.012,1,"LEC__preLEC"
"msx1b",0.472889922535223,-0.623272176848986,0.008,0.011,1,"LEC__preLEC"
"zgc:174855",0.473143996613465,-0.66340957633548,0.015,0.012,1,"LEC__preLEC"
"nhlh2",0.47361419134673,0.130864993603612,0.021,0.017,1,"LEC__preLEC"
"qdprb1",0.474918450084219,-0.296775410345948,0.045,0.039,1,"LEC__preLEC"
"utp4",0.47501939440441,-0.299607959586803,0.048,0.042,1,"LEC__preLEC"
"si:dkeyp-2e4.3.1",0.47510522295828,-0.133330612645046,0.021,0.017,1,"LEC__preLEC"
"ap1g2",0.475167057278102,-0.348550205548856,0.027,0.023,1,"LEC__preLEC"
"CABZ01081752.2",0.475531705711417,-0.00780549201359726,0.021,0.017,1,"LEC__preLEC"
"klc1a",0.476042657065281,-0.135939147957333,0.018,0.014,1,"LEC__preLEC"
"gpsm2l",0.476214104099346,-0.12012378894359,0.015,0.012,1,"LEC__preLEC"
"klf2a",0.476563214292702,-0.200820159784796,0.324,0.289,1,"LEC__preLEC"
"tead3a",0.476726847979556,-0.379746811109518,0.015,0.012,1,"LEC__preLEC"
"p3h4",0.476970576772309,-0.143844574275671,0.018,0.014,1,"LEC__preLEC"
"acot9.2",0.477496530363845,-0.328491036070791,0.015,0.012,1,"LEC__preLEC"
"pecr",0.477550922858173,-0.440983038192886,0.036,0.031,1,"LEC__preLEC"
"atp7a",0.47778613064041,-0.43298736706672,0.027,0.023,1,"LEC__preLEC"
"nt5c1bb",0.478713092045673,-0.135596890349137,0.018,0.014,1,"LEC__preLEC"
"gna13b",0.47887261378615,-0.157252373172506,0.024,0.02,1,"LEC__preLEC"
"nuak1b",0.47887261378615,-0.247170429074801,0.024,0.02,1,"LEC__preLEC"
"lmo4a",0.479494819977033,-0.0771463751120851,0.621,0.529,1,"LEC__preLEC"
"si:dkeyp-115e12.6",0.479760267916472,-0.263894246675413,0.018,0.014,1,"LEC__preLEC"
"ngfb",0.479798455568916,-0.615871723866357,0.01,0.013,1,"LEC__preLEC"
"klf17",0.480226080165061,-0.266440987152624,0.018,0.014,1,"LEC__preLEC"
"col9a2",0.480594695852031,-1.57055152770131,0.013,0.016,1,"LEC__preLEC"
"saraf",0.480826758852366,-0.251673902515985,0.021,0.017,1,"LEC__preLEC"
"BX470264.1",0.480887802004232,0.263778695054989,0.011,0.008,1,"LEC__preLEC"
"rrm2.1",0.481145059726359,-0.435450861897929,0.19,0.189,1,"LEC__preLEC"
"fam185a",0.481416598150208,0.0331605856975941,0.011,0.008,1,"LEC__preLEC"
"rabgef1",0.481570035315316,-0.182878579724813,0.024,0.02,1,"LEC__preLEC"
"zgc:158376",0.481643324155418,-0.169686665627388,0.011,0.008,1,"LEC__preLEC"
"tpbgb",0.481699199598338,-1.01341682227711,0.012,0.014,1,"LEC__preLEC"
"rnft2",0.481794506047827,-0.127900669939704,0.011,0.008,1,"LEC__preLEC"
"cry1b",0.482909278833925,-0.25808890018767,0.018,0.014,1,"LEC__preLEC"
"map2k2b",0.483004889977239,-0.268826859985836,0.011,0.008,1,"LEC__preLEC"
"mllt11",0.483026865515819,-1.02837668313017,0.021,0.024,1,"LEC__preLEC"
"ephb3a",0.483283864575625,-0.130972020892633,0.032,0.028,1,"LEC__preLEC"
"CABZ01044281.1",0.483837984366571,-0.213809100748964,0.011,0.008,1,"LEC__preLEC"
"CU929418.1",0.484107470487506,-0.994009123804881,0.015,0.018,1,"LEC__preLEC"
"chst6",0.48436854350149,-0.0501463592885223,0.011,0.008,1,"LEC__preLEC"
"pnpla8",0.484449932435997,-0.987346609313013,0.013,0.016,1,"LEC__preLEC"
"lyrm9",0.484530270342428,-0.16939452527255,0.032,0.028,1,"LEC__preLEC"
"ciartb",0.485278804050053,-0.18891910427014,0.011,0.008,1,"LEC__preLEC"
"anxa1c",0.485402944067438,-0.876427075717484,0.035,0.039,1,"LEC__preLEC"
"puraa",0.485935244316392,-0.329828622001267,0.142,0.125,1,"LEC__preLEC"
"mettl17",0.48654158110895,-0.45143462521207,0.027,0.023,1,"LEC__preLEC"
"esyt1b",0.486773266569959,-0.397337369430522,0.018,0.014,1,"LEC__preLEC"
"frmpd1b",0.486797960934382,-0.209702091612604,0.011,0.008,1,"LEC__preLEC"
"mn1a",0.486950017827375,-0.398989434871051,0.011,0.008,1,"LEC__preLEC"
"CABZ01081909.1",0.487035319968272,-0.791165226910075,0.016,0.019,1,"LEC__preLEC"
"SERP1",0.487197486634422,-0.143799165757502,0.522,0.434,1,"LEC__preLEC"
"sox19a",0.487386176105786,-0.678596582447944,0.012,0.014,1,"LEC__preLEC"
"celf4",0.487901075291412,-0.954338860164202,0.015,0.018,1,"LEC__preLEC"
"ehmt2",0.488929090360001,-0.594987833374952,0.011,0.008,1,"LEC__preLEC"
"crim1",0.489306664531221,-0.228113961930343,0.05,0.044,1,"LEC__preLEC"
"eral1",0.489614399551066,-0.545771257412784,0.021,0.017,1,"LEC__preLEC"
"snx2",0.490115644862052,-0.508849450269529,0.024,0.02,1,"LEC__preLEC"
"tmem53",0.490469263002778,-0.511921430166536,0.024,0.02,1,"LEC__preLEC"
"CU571074.2",0.490581525046084,-0.448564303782545,0.035,0.03,1,"LEC__preLEC"
"znf644b",0.49182834110609,-0.333487510880534,0.032,0.028,1,"LEC__preLEC"
"shq1",0.491902806360607,-0.451721703544493,0.027,0.023,1,"LEC__preLEC"
"si:ch211-63o20.7",0.492923690032272,-0.0171416064494911,0.014,0.011,1,"LEC__preLEC"
"dkk2",0.49315098488404,-0.376522889814998,0.035,0.03,1,"LEC__preLEC"
"EMC4",0.493609453856558,-0.210810892522771,0.026,0.022,1,"LEC__preLEC"
"lrba",0.493686610418536,-0.34616814916251,0.143,0.126,1,"LEC__preLEC"
"pbx1b",0.493995631259684,-0.197963474842171,0.014,0.011,1,"LEC__preLEC"
"CU659670.1",0.494192882768446,0.0336949402865492,0.036,0.031,1,"LEC__preLEC"
"gcdha",0.494532069235006,-0.31048705313657,0.014,0.011,1,"LEC__preLEC"
"thrb",0.494657505779293,-0.214622255077481,0.055,0.048,1,"LEC__preLEC"
"trim45",0.494800404972984,-0.347779450451982,0.014,0.011,1,"LEC__preLEC"
"ankrd10a",0.494937255665056,-0.387552129323135,0.035,0.03,1,"LEC__preLEC"
"fndc3ba",0.495299479826882,-0.447081205258523,0.06,0.052,1,"LEC__preLEC"
"rptor",0.495316915216194,-0.130548127688509,0.02,0.017,1,"LEC__preLEC"
"mlnl",0.495748742068059,-0.649385359411302,0.013,0.016,1,"LEC__preLEC"
"fam20b",0.496193856306532,-0.452195690844954,0.058,0.051,1,"LEC__preLEC"
"enc1",0.496909144908136,-0.190107309826475,0.042,0.037,1,"LEC__preLEC"
"anxa1a",0.496990463061187,-0.548533951225951,0.061,0.065,1,"LEC__preLEC"
"fam83ha",0.497996941816417,-0.446517172437018,0.049,0.053,1,"LEC__preLEC"
"si:dkey-154b15.1",0.498565262401069,-0.583269106705559,0.014,0.011,1,"LEC__preLEC"
"narfl",0.498748069817648,-0.45789379079602,0.032,0.028,1,"LEC__preLEC"
"lasp1",0.498893608406855,-0.0538498362702833,0.803,0.696,1,"LEC__preLEC"
"ankmy2a",0.499089230207993,-0.209763141692165,0.031,0.027,1,"LEC__preLEC"
"dynll2a",0.499613203818934,-0.708331105444907,0.046,0.05,1,"LEC__preLEC"
"si:ch211-67e16.4",0.499828605056121,-0.359909589261398,0.046,0.04,1,"LEC__preLEC"
"phkg2",0.500767907688741,-0.41767914704699,0.02,0.017,1,"LEC__preLEC"
"vps11",0.501500194351632,-0.190804527095462,0.028,0.024,1,"LEC__preLEC"
"cd151l",0.502291819062967,-0.275930527356016,0.307,0.261,1,"LEC__preLEC"
"crfb4",0.502299548162794,-0.354099350640746,0.047,0.041,1,"LEC__preLEC"
"si:ch211-137a8.4",0.502994119912702,-0.56262967151824,0.045,0.05,1,"LEC__preLEC"
"rab7b",0.503463881228011,-0.439067677284583,0.023,0.019,1,"LEC__preLEC"
"epb41l4a",0.504075978493344,-0.334488013861017,0.017,0.014,1,"LEC__preLEC"
"hsdl1",0.504903571725354,0.0174132872989903,0.01,0.008,1,"LEC__preLEC"
"si:ch1073-127d16.1",0.505224874404634,0.0629629975087687,0.01,0.008,1,"LEC__preLEC"
"polr3a",0.505273252795125,-0.66350375154214,0.026,0.022,1,"LEC__preLEC"
"pvalb3",0.505585977901541,-0.292774294054977,0.025,0.021,1,"LEC__preLEC"
"mecom",0.505650069843432,-0.910003072512257,0.008,0.01,1,"LEC__preLEC"
"pax6a",0.50570703029295,-0.0557252854461847,0.01,0.008,1,"LEC__preLEC"
"disc1",0.506059656998374,-0.441798959252915,0.049,0.043,1,"LEC__preLEC"
"lyrm5b",0.506597806142447,-0.816929954216623,0.008,0.01,1,"LEC__preLEC"
"ppp1r11",0.506983723204722,-0.336718042149396,0.031,0.027,1,"LEC__preLEC"
"CABZ01081752.3",0.507036336310063,-0.403388559257183,0.02,0.017,1,"LEC__preLEC"
"si:ch211-107m4.1",0.507131599288438,-0.776752291526212,0.017,0.014,1,"LEC__preLEC"
"ankrd49",0.507340066780488,-0.307860210079986,0.031,0.027,1,"LEC__preLEC"
"plpp3",0.507611987040814,-0.0532268642954712,0.75,0.659,1,"LEC__preLEC"
"sema4ab",0.508121438281666,-0.115359510619317,0.01,0.008,1,"LEC__preLEC"
"anln",0.508121438281666,-0.204761859873964,0.01,0.008,1,"LEC__preLEC"
"ociad2",0.508353340192234,-0.227980727598747,0.022,0.019,1,"LEC__preLEC"
"fam102aa",0.508401359004069,-0.2707892316481,0.037,0.032,1,"LEC__preLEC"
"zmp:0000000634",0.508927581038086,-0.331010283105032,0.01,0.008,1,"LEC__preLEC"
"mtus1b",0.509188166709184,-0.35541799979025,0.038,0.033,1,"LEC__preLEC"
"zgc:56622",0.509411590785744,-0.275602850354524,0.01,0.008,1,"LEC__preLEC"
"ifi35",0.509734396721617,-0.512024293687606,0.01,0.008,1,"LEC__preLEC"
"csgalnact2",0.509895839829362,-0.352414281956279,0.01,0.008,1,"LEC__preLEC"
"plcd1b",0.509922223311911,-0.846157449161578,0.008,0.01,1,"LEC__preLEC"
"wnt5b",0.509929754196474,-0.917444735832603,0.022,0.025,1,"LEC__preLEC"
"ccnf",0.510362108408636,0.289634426553057,0.019,0.016,1,"LEC__preLEC"
"top1",0.510541879724341,-0.430960302926556,0.01,0.008,1,"LEC__preLEC"
"eloca",0.510561476582469,-0.527040298544414,0.063,0.055,1,"LEC__preLEC"
"si:ch73-221f6.1",0.510865060069253,-0.491724301498741,0.01,0.008,1,"LEC__preLEC"
"neb",0.511254051271749,-0.25607678041988,0.025,0.021,1,"LEC__preLEC"
"zgc:66440",0.511350030953015,-0.685856765135168,0.01,0.008,1,"LEC__preLEC"
"lrrc58b",0.51140270859161,-0.401589414956528,0.031,0.027,1,"LEC__preLEC"
"si:ch73-274k23.1",0.511511741322085,-0.294233658938803,0.01,0.008,1,"LEC__preLEC"
"si:dkey-159f12.2",0.511802720913576,-0.409118418048656,0.025,0.021,1,"LEC__preLEC"
"slc38a5a",0.511835242137062,-0.402024652306705,0.01,0.008,1,"LEC__preLEC"
"ap5b1",0.511835242137062,-0.494415931006749,0.01,0.008,1,"LEC__preLEC"
"sqor",0.51198924391257,-0.711736038160395,0.043,0.047,1,"LEC__preLEC"
"si:dkey-182g1.2.1",0.511997032571326,-0.556238474109353,0.01,0.008,1,"LEC__preLEC"
"snx33",0.512221569142559,-0.127508613322175,0.013,0.01,1,"LEC__preLEC"
"si:ch211-155e24.3",0.512269255448051,-0.380011728453646,0.058,0.051,1,"LEC__preLEC"
"gja5a",0.512303777043341,-0.227799665674506,0.008,0.01,1,"LEC__preLEC"
"zbtb12.2",0.512303777043341,-0.318597968454735,0.008,0.01,1,"LEC__preLEC"
"ZBTB26",0.512361940575999,0.0311623125547653,0.013,0.01,1,"LEC__preLEC"
"si:dkey-248g21.1",0.512502332065151,-0.205105157137771,0.013,0.01,1,"LEC__preLEC"
"oip5-as1",0.514072053876463,-0.364736264451927,0.24,0.204,1,"LEC__preLEC"
"dbx1a",0.514192546783812,-1.02992180741969,0.009,0.012,1,"LEC__preLEC"
"hacl1",0.514751319134952,-0.0264856540362794,0.013,0.01,1,"LEC__preLEC"
"fam102bb",0.514751320350911,-0.114837864206734,0.013,0.01,1,"LEC__preLEC"
"mon1bb",0.515249838019172,-0.27271869827588,0.019,0.016,1,"LEC__preLEC"
"si:ch73-281f12.4",0.51547260257673,-0.262546646052302,0.037,0.032,1,"LEC__preLEC"
"CR751602.2",0.515562463079131,-0.245429222042377,0.249,0.222,1,"LEC__preLEC"
"actr3",0.515729224260837,-0.610805512921246,0.034,0.037,1,"LEC__preLEC"
"CABZ01032476.1",0.515877734572524,-0.122211680735639,0.013,0.01,1,"LEC__preLEC"
"si:ch211-227m13.1",0.516175051111052,-0.00242833507607099,0.016,0.013,1,"LEC__preLEC"
"dpysl3",0.516532654043715,-0.282267468527297,0.065,0.057,1,"LEC__preLEC"
"tmsb",0.516737943727561,-0.336081641286336,0.118,0.106,1,"LEC__preLEC"
"hspbap1",0.517993202721735,-0.307179338031661,0.013,0.01,1,"LEC__preLEC"
