"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","group"
"ftr83",0.0336100372401198,0.424903673803751,0.235,0.189,1,"mVEC"
"ywhaqa",0.0336224286875837,0.169993434148596,0.725,0.716,1,"mVEC"
"ARF5",0.0336463474195406,-0.3125079874036,0.538,0.578,1,"mVEC"
"rasl11a",0.0336737387509129,-0.693052655317169,0.016,0.034,1,"mVEC"
"pard6b",0.0337570536567645,-1.11250396769874,0.026,0.048,1,"mVEC"
"spsb3a",0.0337933291684517,-0.429899316225896,0.116,0.155,1,"mVEC"
"nxn",0.0338040711959294,-0.235247757725855,0.34,0.4,1,"mVEC"
"scocb",0.0338208249519844,0.388509986753279,0.138,0.1,1,"mVEC"
"nedd4a",0.0338686951014069,0.468123929851337,0.224,0.18,1,"mVEC"
"zgc:171740",0.0340164102942769,-0.977197783976622,0.02,0.039,1,"mVEC"
"aspg",0.0340428635037511,-0.747117640931031,0.029,0.051,1,"mVEC"
"srsf4",0.034128047498418,-0.16721265603579,0.396,0.466,1,"mVEC"
"rock2a",0.0341310814079979,-0.217033360711866,0.344,0.393,1,"mVEC"
"spcs1",0.0341650827502867,0.177195498263478,0.715,0.719,1,"mVEC"
"mbd6",0.0342001304850397,-0.364095401924326,0.053,0.082,1,"mVEC"
"dusp2",0.0342140672187253,0.971061131326403,0.073,0.046,1,"mVEC"
"acot9.2",0.0342227666454706,-0.797799945706946,0.026,0.048,1,"mVEC"
"pgam1a",0.0342246048514944,0.486508464819595,0.182,0.141,1,"mVEC"
"cltca",0.0343993999832751,0.13954558346874,0.834,0.825,1,"mVEC"
"hadhb",0.0344565785475922,0.425602312525046,0.343,0.298,1,"mVEC"
"zgc:112234.9",0.0344783746480758,-1.07711657869748,0.021,0.041,1,"mVEC"
"si:ch211-209f23.6",0.0346441020671649,1.0576927501272,0.045,0.024,1,"mVEC"
"per1a",0.0346487947397454,-0.637987042022188,0.033,0.056,1,"mVEC"
"scube2",0.0346765032446215,-0.81297835848041,0.021,0.041,1,"mVEC"
"abracl",0.0347130397715958,0.255593103326363,0.54,0.507,1,"mVEC"
"thyn1",0.0347921910449966,0.534993448403347,0.111,0.077,1,"mVEC"
"wu:fj29h11",0.0348725079105111,0.653432441233165,0.063,0.037,1,"mVEC"
"cpne1",0.0349909163065679,0.203186461034793,0.623,0.597,1,"mVEC"
"psmg1",0.0350105252638841,0.339117772055008,0.19,0.145,1,"mVEC"
"gpr184",0.0350791381213118,0.920795273340687,0.045,0.024,1,"mVEC"
"uqcrc1",0.0351561780072132,0.306941389139762,0.487,0.446,1,"mVEC"
"acbd4",0.0352993114698785,-0.334300539362257,0.016,0.034,1,"mVEC"
"unc50",0.0353472480218947,0.348072876380553,0.222,0.175,1,"mVEC"
"cxcl12a",0.0353948757207459,0.0616775833283927,0.878,0.861,1,"mVEC"
"dnajc5ga",0.0355062137701777,-0.481612550770513,0.134,0.175,1,"mVEC"
"neurl4",0.035522354122383,-0.831929564781283,0.045,0.071,1,"mVEC"
"mindy1",0.0355455747634118,-0.442614441840981,0.158,0.199,1,"mVEC"
"calr3b",0.0355810911252697,0.258206742756715,0.611,0.585,1,"mVEC"
"si:ch1073-392o20.2",0.0356241654181875,0.167016296167354,0.448,0.401,1,"mVEC"
"si:ch211-276c2.4",0.0356332863234343,-0.117661267516478,0.094,0.133,1,"mVEC"
"zufsp",0.0356686260570299,-0.52916462916889,0.03,0.053,1,"mVEC"
"lyrm2",0.0356967533247594,-0.561009529242952,0.113,0.15,1,"mVEC"
"gab1",0.0358110094475352,-0.275434091708089,0.536,0.592,1,"mVEC"
"nif3l1",0.0359445733675764,-0.295930020195537,0.036,0.061,1,"mVEC"
"gatd3a",0.0359907307307882,0.396437868510436,0.124,0.088,1,"mVEC"
"si:dkey-240h12.4",0.0360506056183762,-0.668814881627244,0.137,0.175,1,"mVEC"
"zgc:113295.1",0.0360648053328512,-1.95105045054697,0.008,0.02,1,"mVEC"
"si:ch211-130m23.3",0.0361153699825023,0.533201273064382,0.17,0.129,1,"mVEC"
"CU929339.1",0.0361879370592568,-1.59924202413925,0.008,0.02,1,"mVEC"
"mtx1a",0.0362164189660675,0.889824089544591,0.073,0.046,1,"mVEC"
"adam9",0.036257847748543,-0.23941085250128,0.281,0.337,1,"mVEC"
"gatd1",0.0363783229554119,0.395039612559263,0.18,0.138,1,"mVEC"
"dap1b.1",0.0364015905057557,-0.341083089562401,0.144,0.187,1,"mVEC"
"si:dkeyp-44b5.5",0.0364352758456876,-1.58927756203821,0.008,0.02,1,"mVEC"
"gulp1a",0.0364352758456876,-1.62014510870642,0.008,0.02,1,"mVEC"
"si:ch211-272n13.3",0.036487645207894,0.655278525771875,0.045,0.024,1,"mVEC"
"atp6v0b",0.0365371190955552,0.490771126113209,0.239,0.197,1,"mVEC"
"ubap2a",0.0365561643156508,-0.114127364339519,0.479,0.551,1,"mVEC"
"aamdc",0.0365562427790069,-0.400098010191589,0.05,0.078,1,"mVEC"
"sv2a",0.036566049791807,2.41805627417956,0.018,0.005,1,"mVEC"
"dpp7",0.0366247310664678,0.264493652473187,0.481,0.444,1,"mVEC"
"ano10b",0.0366332313996429,-0.652470494998298,0.059,0.088,1,"mVEC"
"gmppb",0.0367003660755646,-0.28660507242187,0.217,0.262,1,"mVEC"
"slco1d1",0.0367244297524111,-0.703484705974505,0.023,0.043,1,"mVEC"
"nkx6.1",0.0367386039245945,3.27134457330116,0.011,0.002,1,"mVEC"
"triap1",0.0367671074194456,0.651437688631702,0.126,0.09,1,"mVEC"
"CR383668.2",0.0368222329740552,3.36914352982384,0.011,0.002,1,"mVEC"
"scnm1",0.0368484948967512,0.87759804580735,0.067,0.041,1,"mVEC"
"slc24a4a",0.036871585535081,-1.36744186836287,0.008,0.02,1,"mVEC"
"dtx4a",0.0369349764242955,-0.421263381520331,0.077,0.111,1,"mVEC"
"cd83",0.0369899775786908,3.25846158940787,0.011,0.002,1,"mVEC"
"tgm1l1",0.0369919595737046,-0.424912730635193,0.23,0.274,1,"mVEC"
"isl1",0.0370740936179322,2.49695567511656,0.011,0.002,1,"mVEC"
"CSKMT",0.0370809845170514,1.82392901214168,0.018,0.005,1,"mVEC"
"ppm1ba",0.0371419310947277,-0.26666341943147,0.225,0.277,1,"mVEC"
"ENSDARG00000062425",0.0371457834261803,1.78011291824153,0.018,0.005,1,"mVEC"
"gpr61l",0.0371583724714821,2.24484028066824,0.011,0.002,1,"mVEC"
"il2rgb",0.0371583724714821,2.08907578884971,0.011,0.002,1,"mVEC"
"gmpr2",0.0371999312178761,0.49761408228916,0.098,0.066,1,"mVEC"
"slc26a2",0.0372365019062315,-0.79533013228205,0.064,0.094,1,"mVEC"
"ruvbl1",0.0372702277920852,0.512959088318125,0.17,0.129,1,"mVEC"
"gas2l1",0.0374059439890949,1.46073471949172,0.018,0.005,1,"mVEC"
"slc6a8",0.0374121883439781,1.42915457391069,0.011,0.002,1,"mVEC"
"paqr3a",0.0374194564639874,-0.661497989516899,0.117,0.153,1,"mVEC"
"znf1063",0.0374390869741563,-0.93921080929247,0.008,0.02,1,"mVEC"
"gstt1b",0.0374457277730067,-0.16031787069074,0.607,0.648,1,"mVEC"
"si:dkey-93m18.6",0.0375366047722953,1.08466382783524,0.018,0.005,1,"mVEC"
"znf1015",0.037606432470407,-0.147823849125374,0.085,0.121,1,"mVEC"
"atad1b",0.0376766804689833,-0.890321217531743,0.04,0.065,1,"mVEC"
"lto1",0.0377174434164057,0.619808464460605,0.109,0.077,1,"mVEC"
"b4galt6",0.0377264646545695,0.434874024754897,0.299,0.259,1,"mVEC"
"FO704748.1",0.0378008232932393,0.718840817777005,0.116,0.083,1,"mVEC"
"syne3",0.0378697671586222,-0.138834103733024,0.319,0.381,1,"mVEC"
"tcp1",0.0379663825797118,0.202656151336202,0.594,0.56,1,"mVEC"
"pin1",0.0379828333907105,0.263116119510703,0.445,0.398,1,"mVEC"
"vps13a",0.0379862433985652,-0.315542145700231,0.156,0.199,1,"mVEC"
"trmt1l",0.0379928524486407,0.616521607457891,0.082,0.053,1,"mVEC"
"fnbp4",0.0380201955382563,-0.310984012675192,0.304,0.354,1,"mVEC"
"decr2",0.0381561426854644,0.575781733495296,0.16,0.122,1,"mVEC"
"arhgap29a",0.0382489428267595,0.382505696734306,0.456,0.429,1,"mVEC"
"snapc1b",0.0383252668475322,0.737837288505273,0.089,0.06,1,"mVEC"
"si:ch211-196c10.15",0.0383544781356671,-0.621863014404937,0.148,0.185,1,"mVEC"
"ldb1b",0.038421324534256,-0.506403992724898,0.078,0.111,1,"mVEC"
"il1rapl2",0.0384289358894876,0.625783217445047,0.043,0.022,1,"mVEC"
"si:dkey-156n14.3",0.0384635484106813,-0.392676889485685,0.099,0.136,1,"mVEC"
"usp25",0.0386206122786135,-0.244026315697891,0.209,0.259,1,"mVEC"
"man2c1",0.0386669699252819,-0.895732323568871,0.059,0.087,1,"mVEC"
"tlk2",0.0386716361574735,-0.247587903696681,0.216,0.267,1,"mVEC"
"mapkapk3",0.0386858777552005,0.348929962182011,0.069,0.043,1,"mVEC"
"stx3a",0.0387542084665954,-0.181813738786711,0.196,0.245,1,"mVEC"
"LO018154.1",0.0387893736344776,0.401721961745971,0.088,0.058,1,"mVEC"
"prpf3",0.0387989706700283,-0.269876812129148,0.205,0.253,1,"mVEC"
"laptm4a",0.0388509675059061,0.287159680132228,0.376,0.333,1,"mVEC"
"si:ch211-235i11.4",0.0388819430777203,-1.81846030301259,0.009,0.022,1,"mVEC"
"bag1",0.0389293526287439,-0.429048023494597,0.139,0.179,1,"mVEC"
"abcc1",0.0390473817914492,-0.533737463968249,0.064,0.094,1,"mVEC"
"trip4",0.0390521795185004,-0.426747009769532,0.143,0.184,1,"mVEC"
"otud6b",0.0391052228877323,-0.233068731012314,0.112,0.153,1,"mVEC"
"dnajc1",0.0391221179688442,0.358543445908249,0.325,0.281,1,"mVEC"
"znf1175",0.0391280070705092,0.949980363766412,0.058,0.034,1,"mVEC"
"tanc1a",0.0391664621660924,0.419372956236903,0.369,0.321,1,"mVEC"
"vbp1",0.0392448137074738,-0.203513862926685,0.317,0.372,1,"mVEC"
"nav2b",0.0393056740675827,-0.316744089429643,0.118,0.158,1,"mVEC"
"UBB",0.0393087164724062,-0.18923545372443,0.719,0.741,1,"mVEC"
"snx5",0.0394034059935664,0.240844477805359,0.461,0.412,1,"mVEC"
"tada2a",0.0396686969768145,-0.431608225187142,0.103,0.139,1,"mVEC"
"col17a1a",0.0396980099689336,-1.62275152266485,0.009,0.022,1,"mVEC"
"gpr158a",0.0397296852766488,2.25196840325189,0.02,0.007,1,"mVEC"
"esco1",0.0397729741352957,-0.786144988107365,0.097,0.129,1,"mVEC"
"dhx8",0.0398106175776539,-0.330709989838925,0.165,0.207,1,"mVEC"
"CR356236.1",0.0398993091719427,-0.373553985635533,0.106,0.143,1,"mVEC"
"taf10",0.0399087192647948,0.262212815756764,0.344,0.299,1,"mVEC"
"crip2",0.0399491723169118,0.177613067173259,0.69,0.667,1,"mVEC"
"pfdn4",0.040067903967545,0.24114582084851,0.582,0.566,1,"mVEC"
"ankhb",0.0401114648864253,1.92142472613056,0.02,0.007,1,"mVEC"
"arf1",0.0401569076593547,-0.139886204706812,0.5,0.556,1,"mVEC"
"fbl",0.0401586639634458,0.181413489506986,0.382,0.33,1,"mVEC"
"cdca7b",0.0401971736043324,0.258858182055613,0.298,0.25,1,"mVEC"
"si:dkey-29j8.2",0.04033560340843,-1.3405429578236,0.009,0.022,1,"mVEC"
"pxk",0.0403436006772061,0.378278047766719,0.599,0.578,1,"mVEC"
"FP101861.1",0.0403452787949087,1.35323634675131,0.035,0.017,1,"mVEC"
"snx19b",0.0404281739197419,-0.953112016633163,0.065,0.094,1,"mVEC"
"stat1a",0.0404835259796397,-0.193507922861777,0.283,0.335,1,"mVEC"
"si:dkey-151g10.3",0.0405716433336589,-0.334831115128757,0.231,0.281,1,"mVEC"
"zfand4",0.0405914362002868,-0.196841906264046,0.149,0.196,1,"mVEC"
"gas1b",0.0406722211186786,-0.357670117567548,0.131,0.17,1,"mVEC"
"clec11a",0.0407691148601797,1.11888861951411,0.035,0.017,1,"mVEC"
"txnipa",0.0407715974379629,-0.140576938682073,0.798,0.818,1,"mVEC"
"pigu",0.0408144282710209,0.821175456640015,0.038,0.019,1,"mVEC"
"plekhf1",0.0408194784761479,1.30471908554548,0.02,0.007,1,"mVEC"
"sacm1lb",0.0408441927957469,-0.848933045521451,0.049,0.075,1,"mVEC"
"map2k6",0.0408507220619008,-0.137822862583015,0.447,0.51,1,"mVEC"
"atpaf1",0.0408515795902496,0.745096631789905,0.155,0.119,1,"mVEC"
"cpne4b",0.0408732943993709,-3.08173766881775,0.004,0.014,1,"mVEC"
"hsd17b10",0.0408737741898049,0.527505972409869,0.158,0.121,1,"mVEC"
"gga1",0.0409148601325646,-0.314677532684292,0.209,0.253,1,"mVEC"
"polr3g",0.0410062056975713,1.11999803811709,0.035,0.017,1,"mVEC"
"s100a10b",0.0410661203711666,0.450400522851518,0.202,0.16,1,"mVEC"
"u2surp",0.0411331867399454,-0.225918829652698,0.442,0.495,1,"mVEC"
"blmh",0.0411336682006892,-0.326702835398922,0.435,0.488,1,"mVEC"
"CABZ01005379.1",0.0411388463304108,0.51438602849675,0.214,0.173,1,"mVEC"
"nle1",0.0411949330877494,0.886127518817853,0.074,0.048,1,"mVEC"
"slc20a2",0.0412226266975042,-0.209379546636154,0.408,0.461,1,"mVEC"
"os9",0.0412836898968865,-0.353208425745424,0.165,0.207,1,"mVEC"
"cnn2",0.0412865399630337,0.182665580316814,0.692,0.68,1,"mVEC"
"cdh12a",0.0413115068067515,-2.37284615946828,0.004,0.014,1,"mVEC"
"bcl11aa",0.041348602152643,-0.506327408724105,0.092,0.126,1,"mVEC"
"mvb12bb",0.0413996251428551,-2.20097085941781,0.004,0.014,1,"mVEC"
"tbc1d22a",0.0414019658114621,-0.0918113471446219,0.352,0.415,1,"mVEC"
"tfb1m",0.0414523199969193,0.931419899022883,0.049,0.027,1,"mVEC"
"fcf1",0.0414639620357865,0.377250957652644,0.196,0.155,1,"mVEC"
"hoxa9a",0.041508004413807,1.78207134560555,0.023,0.009,1,"mVEC"
"rapgef5b",0.0415551269378595,0.319227835429454,0.457,0.425,1,"mVEC"
"cdh4",0.0415709703598826,-0.985164377880693,0.009,0.022,1,"mVEC"
"ccser1",0.0415931657406799,2.25791950075266,0.028,0.012,1,"mVEC"
"nck2b",0.041593430283407,-0.0864749216825415,0.246,0.304,1,"mVEC"
"lmbrd2b",0.0416630529167567,0.932984692571982,0.078,0.051,1,"mVEC"
"htatsf1",0.041677713384836,0.219450853690849,0.337,0.287,1,"mVEC"
"mob3a",0.0417182078245015,0.304360146456399,0.255,0.209,1,"mVEC"
"si:dkey-122c11.8",0.0417536919349249,-1.72939159821622,0.004,0.014,1,"mVEC"
"znf1027",0.0417536919349249,-1.58181173473739,0.004,0.014,1,"mVEC"
"hs6st1b",0.0418005646262172,-0.240899394413436,0.222,0.27,1,"mVEC"
"CR392335.1",0.0418426080866749,-1.60950989416024,0.004,0.014,1,"mVEC"
"ilf3a",0.0418431072775774,0.315063813543583,0.264,0.216,1,"mVEC"
"ssbp4",0.0418548529815341,-0.221396003090691,0.113,0.151,1,"mVEC"
"wasf1",0.0419022755556409,-1.83267893370458,0.01,0.024,1,"mVEC"
"anks1ab",0.0419150193238081,-0.295131667796306,0.305,0.354,1,"mVEC"
"cpne7",0.0419316844571482,-1.70347409058858,0.004,0.014,1,"mVEC"
"slc7a14a",0.0420209212652108,-1.50607201282359,0.004,0.014,1,"mVEC"
"appbp2",0.0420707171577693,-0.363361551624547,0.079,0.112,1,"mVEC"
"lrrfip2",0.0420805960279527,-0.295233530304723,0.239,0.287,1,"mVEC"
"tnk1",0.0421103187298715,-0.886114708979902,0.004,0.014,1,"mVEC"
"snx3",0.0421639080125273,0.212222579150364,0.482,0.446,1,"mVEC"
"CR931802.4",0.0422518695552883,-0.78284971158076,0.036,0.06,1,"mVEC"
"pla2g12b",0.0423794772556681,-0.815243768183501,0.004,0.014,1,"mVEC"
"tpma",0.0425389064836329,-1.49265837121067,0.01,0.024,1,"mVEC"
"bmpr1aa",0.0426018081990782,-0.598579774127062,0.039,0.063,1,"mVEC"
"exosc10",0.042774205472244,0.725319883166579,0.106,0.075,1,"mVEC"
"isg15",0.042815723749015,1.49756370613935,0.028,0.012,1,"mVEC"
"plxna1a",0.0429571009690536,0.559646807560867,0.123,0.09,1,"mVEC"
"si:ch73-299h12.6",0.0429842014906007,0.579344540355403,0.07,0.044,1,"mVEC"
"dnmt3ab",0.043002560358121,-0.258597931448387,0.352,0.401,1,"mVEC"
"rassf8a",0.0430509307511459,-0.295202160089762,0.215,0.265,1,"mVEC"
"BX248082.2",0.0430728933026046,-2.08273955999491,0.011,0.026,1,"mVEC"
"mat2ab",0.0431305159332349,1.39017127296386,0.023,0.009,1,"mVEC"
"fkbp8",0.043205962060686,0.57224941112935,0.093,0.063,1,"mVEC"
"lmbrd2a",0.0432108942376299,-0.807217321028637,0.059,0.087,1,"mVEC"
"unc119b",0.0432110352059265,1.41816560118222,0.028,0.012,1,"mVEC"
"yipf2",0.0434593789605016,1.06482022015372,0.044,0.024,1,"mVEC"
"erh",0.0436921322476685,0.196602183853026,0.606,0.578,1,"mVEC"
"ttbk1b",0.0437710540755031,-1.01205066868375,0.01,0.024,1,"mVEC"
"enox2",0.0438831658347323,-0.452844836957154,0.095,0.129,1,"mVEC"
"sptbn5",0.0439602063872683,0.427033466988132,0.123,0.088,1,"mVEC"
"arih1",0.0440150491284754,0.565982983386338,0.178,0.141,1,"mVEC"
"rerea",0.0440290060987207,-0.256868007261826,0.378,0.423,1,"mVEC"
"si:ch211-152c2.3",0.0440685252425284,0.927478196329806,0.028,0.012,1,"mVEC"
"mknk2a",0.044092859387658,0.544448338224462,0.163,0.126,1,"mVEC"
"bnip3la",0.0441400348779873,-0.570680726464905,0.09,0.122,1,"mVEC"
"loxl2a",0.0441747001837146,-0.246823432743647,0.207,0.255,1,"mVEC"
"unk",0.0442554372976859,0.914127393022415,0.075,0.049,1,"mVEC"
"si:ch73-347e22.4",0.044334853750104,0.270349830077167,0.231,0.185,1,"mVEC"
"DMWD",0.0443555145055584,0.80583024810691,0.025,0.01,1,"mVEC"
"tmem131",0.0443567491452371,-0.16221104733428,0.339,0.395,1,"mVEC"
"rida",0.0444028686246966,0.342649705763849,0.198,0.155,1,"mVEC"
"ccdc174",0.0444864385805489,-0.353300132021495,0.142,0.184,1,"mVEC"
"ppp1cb",0.0445023745398439,-0.150954871813151,0.295,0.355,1,"mVEC"
"dcaf17",0.0445198745695563,-1.59537964501077,0.011,0.026,1,"mVEC"
"fh",0.0446767576257706,-0.545550256249025,0.078,0.109,1,"mVEC"
"rgs5b",0.0447348530332455,0.812284483937449,0.163,0.126,1,"mVEC"
"hcfc1a",0.0447380826286394,-0.189702714818966,0.264,0.316,1,"mVEC"
"slc38a6",0.0447702790403331,0.670156263470531,0.122,0.088,1,"mVEC"
"atp13a2",0.0448983512088249,-0.551827336330532,0.036,0.06,1,"mVEC"
"dab2ipb",0.0449028274045273,-0.169808226830522,0.665,0.707,1,"mVEC"
"BX663503.3",0.0449086965499275,0.646498700412465,0.025,0.01,1,"mVEC"
"MACIR",0.0449086965499275,0.677750987771386,0.025,0.01,1,"mVEC"
"mgst3b",0.0449113138486121,0.14026045816195,0.798,0.759,1,"mVEC"
"ino80da",0.0451164318492347,0.746094907726307,0.028,0.012,1,"mVEC"
"gpx8",0.0451993835097329,0.70091450153262,0.094,0.065,1,"mVEC"
"RTKN",0.0453921578592814,-0.472002828273793,0.079,0.111,1,"mVEC"
"arf6a",0.045392482542888,0.296771908327664,0.399,0.355,1,"mVEC"
"fam43a",0.0454372161314076,-0.215475801533998,0.428,0.478,1,"mVEC"
"efr3a",0.0454651431315906,-0.508506225312488,0.079,0.111,1,"mVEC"
"si:zfos-905g2.1",0.0455278079339851,-1.27113947797349,0.026,0.046,1,"mVEC"
"sec22ba",0.0455784132732892,0.494578011722473,0.156,0.119,1,"mVEC"
"clpxb",0.045732391750054,0.407759247188999,0.132,0.097,1,"mVEC"
"gatad2b",0.0458277508945845,-0.368212340148794,0.08,0.112,1,"mVEC"
"foxo1b",0.0458541433615075,-0.159712350509619,0.516,0.575,1,"mVEC"
"tanc1b",0.0459481194763655,0.384478586778911,0.432,0.405,1,"mVEC"
"si:dkey-165n16.1",0.0459633434455409,-0.383333937690105,0.07,0.1,1,"mVEC"
"anp32a",0.0459740306878771,0.134060089941072,0.793,0.787,1,"mVEC"
"ccdc82",0.0460451923847472,-0.421997052618695,0.097,0.131,1,"mVEC"
"hs6st2",0.0460527794673704,-0.335770031391636,0.09,0.124,1,"mVEC"
"hnrnpa1b",0.0460922633743638,0.127637384359031,0.688,0.656,1,"mVEC"
"cacybp",0.0461474799515238,-0.307722247151666,0.347,0.396,1,"mVEC"
"cdc42ep4b",0.0461851645712066,-0.370493100469373,0.052,0.078,1,"mVEC"
"mnat1",0.0463204131433578,-0.433026790994588,0.038,0.061,1,"mVEC"
"cox17",0.0463331283444685,0.644171351352521,0.148,0.112,1,"mVEC"
"dnmt1",0.0464008798144321,0.498755877771152,0.211,0.172,1,"mVEC"
"tab3",0.0464110646500432,0.579597302402895,0.098,0.068,1,"mVEC"
"arl1",0.0464363094709544,0.335265378783665,0.279,0.233,1,"mVEC"
"abcc10",0.0464455745129161,-0.435815127547474,0.062,0.09,1,"mVEC"
"nkain2",0.0464686861445771,-0.736129071293887,0.011,0.026,1,"mVEC"
"si:ch211-140m22.7",0.0464881026711354,-0.21738187912938,0.317,0.369,1,"mVEC"
"wnt5b",0.0464926075848503,-0.609993966162371,0.098,0.131,1,"mVEC"
"abhd6a",0.0464943333812467,0.927142307628666,0.041,0.022,1,"mVEC"
"si:dkeyp-68b7.5",0.0465533842602212,-0.335416041693603,0.17,0.211,1,"mVEC"
"tmem258",0.0467566153908945,0.127104154253628,0.78,0.777,1,"mVEC"
"susd4",0.0468891948381299,-0.736418928996103,0.044,0.068,1,"mVEC"
"tpmt.1",0.0469027651314911,-0.670180952019644,0.083,0.114,1,"mVEC"
"supt16h",0.046913636406529,0.340762889491897,0.399,0.366,1,"mVEC"
"cdc42ep2",0.0469229092633942,-1.08334088488624,0.013,0.027,1,"mVEC"
"nedd8l",0.0469879480150618,0.237924122023916,0.289,0.24,1,"mVEC"
"golph3",0.0469946923117179,-0.233962163698042,0.195,0.238,1,"mVEC"
"CU459056.1",0.0470171571473162,-0.262200326217502,0.19,0.236,1,"mVEC"
"crx",0.0470624791964065,1.82312086661274,0.014,0.003,1,"mVEC"
"rev1",0.0470910299815983,-1.16327003109142,0.023,0.041,1,"mVEC"
"glt8d1",0.0471252225474267,0.69077899219429,0.094,0.065,1,"mVEC"
"ngrn",0.0471422134897543,-0.820033067127151,0.029,0.049,1,"mVEC"
"si:dkey-174i8.1",0.0471530202181015,1.87102375598128,0.014,0.003,1,"mVEC"
"mllt1a",0.0472177810031173,-0.469720746307977,0.08,0.112,1,"mVEC"
"nfe2l1b",0.0473022676985295,-0.791241685384199,0.119,0.151,1,"mVEC"
"pgk1",0.0473081399880533,0.287178998256581,0.254,0.207,1,"mVEC"
"vasna",0.0473921493207185,-1.46919576025932,0.014,0.029,1,"mVEC"
"hmgcrb",0.0474493650534426,0.41083643493987,0.171,0.133,1,"mVEC"
"ctso",0.047476406920427,-0.373231932776326,0.063,0.092,1,"mVEC"
"BX546453.1",0.0475804076663284,-0.80172564418756,0.029,0.049,1,"mVEC"
"atp5if1b",0.0476003289173202,0.248758465159796,0.442,0.401,1,"mVEC"
"robo3",0.04771493895391,0.241931702726555,0.219,0.172,1,"mVEC"
"rbpja",0.0478289300369311,-0.566036576658064,0.133,0.168,1,"mVEC"
"xkr5b",0.0478302573259634,-1.26024476532443,0.014,0.029,1,"mVEC"
"si:dkeyp-115e12.6",0.0480075834930161,0.733327782006909,0.057,0.034,1,"mVEC"
"myo10l1",0.0480190572249433,-1.31919044224264,0.014,0.029,1,"mVEC"
"epn1",0.0480306062348972,0.464301729570232,0.244,0.204,1,"mVEC"
"spata2",0.048086290231638,0.698007492533031,0.072,0.046,1,"mVEC"
"bambia",0.0481328952613874,-0.40625733835895,0.173,0.213,1,"mVEC"
"frmd3",0.0481452714065978,-1.29777164526212,0.014,0.029,1,"mVEC"
"sc:d217",0.0482534905187609,1.73433042275532,0.036,0.019,1,"mVEC"
"dnajc4",0.0483393887073968,-0.537802694448214,0.09,0.122,1,"mVEC"
"fgfr1bl.1",0.0484956536298686,-1.11251260961696,0.018,0.034,1,"mVEC"
"arhgef2",0.0485139099499175,-0.224590302855034,0.293,0.34,1,"mVEC"
"si:ch211-152p11.4",0.0485685510920206,-1.065967339873,0.024,0.043,1,"mVEC"
"slc25a17",0.0485698428275853,-0.677746289602329,0.028,0.048,1,"mVEC"
"f2r",0.0485802706609682,-0.981014116868944,0.025,0.044,1,"mVEC"
"zbtb43",0.0486693391411031,-1.27611758792062,0.018,0.034,1,"mVEC"
"klf8",0.0487315701116377,-0.462901804114479,0.147,0.185,1,"mVEC"
"capza1a",0.0488760236246382,0.129491920929357,0.71,0.694,1,"mVEC"
"gmfb",0.0488823536940653,0.15892325748109,0.644,0.631,1,"mVEC"
"tom1l2",0.0489468582266938,-0.319371548068902,0.112,0.148,1,"mVEC"
"tmem203",0.0490048099583077,0.586370053508571,0.146,0.111,1,"mVEC"
"slc45a4b",0.0490883106559587,-0.351351969633004,0.052,0.078,1,"mVEC"
"chek2",0.0491081599003909,0.841571932200375,0.057,0.034,1,"mVEC"
"cdk5rap1",0.0491451815907914,-0.219684627546627,0.258,0.31,1,"mVEC"
"trappc5",0.0492629773576138,0.302742838392208,0.314,0.27,1,"mVEC"
"ubtd2",0.0492957377642227,-0.208818874645055,0.263,0.313,1,"mVEC"
"cog4",0.0492976419725043,-0.446555014968471,0.114,0.15,1,"mVEC"
"mboat7",0.0493676171379408,0.512413718255373,0.094,0.065,1,"mVEC"
"CABZ01081747.1",0.0493693128625127,-1.23893963794116,0.018,0.034,1,"mVEC"
"capgb",0.049387554473352,-0.272014215199868,0.29,0.34,1,"mVEC"
"h1m",0.0494228116854343,-1.02192980812532,0.014,0.029,1,"mVEC"
"dmap1",0.0494705651891944,-0.508968138332523,0.122,0.156,1,"mVEC"
"faah",0.0494874282395466,-0.753487206737583,0.014,0.029,1,"mVEC"
"slc6a15",0.0495521156471849,-0.792328032348787,0.014,0.029,1,"mVEC"
"CR376783.1",0.0496158405991553,-0.615806198413924,0.026,0.046,1,"mVEC"
"lats1",0.0496580691422984,-1.10348265506902,0.039,0.061,1,"mVEC"
"b3gnt7",0.0496680498968276,0.618675585077049,0.132,0.099,1,"mVEC"
"rab14",0.0497719395082437,0.330894687399425,0.446,0.406,1,"mVEC"
"hmcn1",0.0498444895532696,0.401935021462211,0.059,0.036,1,"mVEC"
"tgfb1a",0.0498868344243197,-0.477404344311691,0.17,0.207,1,"mVEC"
"efna5a",0.0499635788042123,-0.239646439469342,0.249,0.293,1,"mVEC"
"pank1b",0.049969472906631,-0.499607164720892,0.166,0.204,1,"mVEC"
"ep300a",0.0500171104229481,-0.121081450420426,0.231,0.286,1,"mVEC"
"astn1",0.0500333190988484,-1.55428260632652,0.005,0.015,1,"mVEC"
"ptbp1b",0.0500668690360338,-0.223872822982625,0.388,0.442,1,"mVEC"
"dnajc14",0.0501182366305491,-0.233099363816454,0.035,0.058,1,"mVEC"
"aacs",0.0501286351466791,-1.71496069121664,0.005,0.015,1,"mVEC"
"ist1",0.0501829230812962,0.345550129266541,0.34,0.296,1,"mVEC"
